Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206.000000,Export Frame Rate,206.000000,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port
,,"8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000001","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000005","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000002","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004","8392B20CF49E357145CE0C9500000004"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2056,9.980583,-0.041670,0.027121,0.072510,-0.049788,0.023988,0.087011,-0.025449,0.022957,0.089727,-0.031851,0.016044,0.094990
2057,9.985437,-0.041584,0.027118,0.072595,-0.049795,0.023984,0.087019,-0.025493,0.022922,0.089768,-0.031800,0.015941,0.094942
2058,9.990291,-0.041497,0.027116,0.072682,-0.049802,0.023980,0.087027,-0.025537,0.022888,0.089808,-0.031749,0.015836,0.094893
2059,9.995146,-0.041407,0.027113,0.072771,-0.049809,0.023975,0.087036,-0.025580,0.022854,0.089848,-0.031697,0.015732,0.094844
2060,10.000000,-0.041314,0.027110,0.072861,-0.049816,0.023971,0.087044,-0.025624,0.022821,0.089888,-0.031645,0.015626,0.094795
2061,10.004854,-0.041220,0.027107,0.072954,-0.049824,0.023967,0.087052,-0.025668,0.022789,0.089929,-0.031593,0.015520,0.094745
2062,10.009709,-0.041123,0.027105,0.073048,-0.049831,0.023962,0.087061,-0.025711,0.022757,0.089969,-0.031540,0.015413,0.094695
2063,10.014563,-0.041025,0.027101,0.073144,-0.049838,0.023958,0.087069,-0.025754,0.022727,0.090010,-0.031487,0.015306,0.094645
2064,10.019417,-0.040925,0.027098,0.073242,-0.049846,0.023953,0.087078,-0.025798,0.022697,0.090050,-0.031434,0.015198,0.094595
2065,10.024272,-0.040823,0.027095,0.073341,-0.049853,0.023949,0.087086,-0.025841,0.022668,0.090091,-0.031381,0.015091,0.094544
2066,10.029126,-0.040720,0.027092,0.073441,-0.049861,0.023944,0.087095,-0.025883,0.022639,0.090132,,,
2067,10.033981,-0.040615,0.027089,0.073542,-0.049869,0.023940,0.087103,-0.025926,0.022612,0.090172,,,
2068,10.038835,-0.040509,0.027085,0.073645,-0.049876,0.023935,0.087112,-0.025969,0.022585,0.090213,,,
2069,10.043689,-0.040402,0.027082,0.073749,-0.049884,0.023930,0.087121,-0.026011,0.022560,0.090254,,,
2070,10.048544,-0.040294,0.027079,0.073853,-0.049892,0.023926,0.087130,-0.026054,0.022535,0.090295,,,
2071,10.053398,-0.040185,0.027075,0.073959,-0.049900,0.023921,0.087138,-0.026096,0.022511,0.090336,,,
2072,10.058252,-0.040075,0.027072,0.074065,-0.049908,0.023916,0.087147,-0.026138,0.022488,0.090378,,,
2073,10.063107,-0.039965,0.027069,0.074172,-0.049916,0.023911,0.087156,-0.026180,0.022466,0.090419,,,
2074,10.067961,-0.039854,0.027065,0.074279,-0.049925,0.023906,0.087165,-0.026222,0.022444,0.090461,,,
2075,10.072816,-0.039744,0.027062,0.074386,-0.049933,0.023901,0.087174,-0.026264,0.022424,0.090503,,,
2076,10.077670,-0.039633,0.027058,0.074494,-0.049941,0.023895,0.087183,-0.026306,0.022405,0.090545,,,
2077,10.082524,-0.039522,0.027055,0.074602,-0.049950,0.023890,0.087193,-0.026348,0.022386,0.090587,-0.030753,0.016067,0.094037
2078,10.087379,-0.039411,0.027052,0.074709,-0.049959,0.023885,0.087202,-0.026390,0.022369,0.090630,-0.030797,0.016161,0.094082
2079,10.092233,-0.039301,0.027049,0.074817,-0.049967,0.023879,0.087211,-0.026432,0.022353,0.090673,-0.030841,0.016256,0.094127
2080,10.097087,-0.039191,0.027046,0.074925,-0.049976,0.023874,0.087221,-0.026473,0.022337,0.090716,-0.030884,0.016350,0.094172
2081,10.101942,-0.039081,0.027043,0.075032,-0.049985,0.023868,0.087230,-0.026515,0.022322,0.090759,-0.030927,0.016444,0.094217
2082,10.106796,-0.038973,0.027039,0.075139,-0.049995,0.023862,0.087240,-0.026557,0.022309,0.090803,-0.030970,0.016537,0.094261
2083,10.111650,-0.038865,0.027037,0.075245,-0.050004,0.023856,0.087250,-0.026599,0.022296,0.090847,-0.031011,0.016631,0.094304
2084,10.116505,-0.038758,0.027034,0.075351,-0.050013,0.023850,0.087260,-0.026641,0.022284,0.090892,-0.031052,0.016724,0.094346
2085,10.121359,-0.038652,0.027031,0.075456,-0.050023,0.023844,0.087269,-0.026683,0.022274,0.090937,-0.031091,0.016817,0.094387
2086,10.126214,-0.038547,0.027028,0.075561,-0.050032,0.023838,0.087280,-0.026725,0.022264,0.090982,-0.031128,0.016909,0.094426
2087,10.131068,-0.038443,0.027026,0.075665,-0.050042,0.023832,0.087290,-0.026767,0.022255,0.091028,-0.031164,0.017002,0.094465
2088,10.135922,-0.038340,0.027023,0.075768,-0.050052,0.023825,0.087300,-0.026809,0.022246,0.091074,-0.031199,0.017093,0.094502
2089,10.140777,-0.038238,0.027021,0.075871,-0.050062,0.023819,0.087310,-0.026852,0.022239,0.091121,-0.031232,0.017184,0.094537
2090,10.145631,-0.038138,0.027019,0.075972,-0.050072,0.023812,0.087321,-0.026894,0.022233,0.091169,-0.031262,0.017275,0.094570
2091,10.150485,-0.038038,0.027016,0.076073,-0.050083,0.023805,0.087331,-0.026937,0.022227,0.091217,-0.031291,0.017365,0.094602
2092,10.155340,-0.037940,0.027014,0.076173,-0.050093,0.023798,0.087342,-0.026980,0.022223,0.091266,-0.031317,0.017455,0.094631
2093,10.160194,-0.037843,0.027012,0.076273,-0.050104,0.023791,0.087353,-0.027024,0.022219,0.091315,-0.031341,0.017543,0.094659
2094,10.165049,-0.037747,0.027011,0.076372,-0.050115,0.023784,0.087364,-0.027068,0.022216,0.091365,-0.031363,0.017632,0.094684
2095,10.169903,-0.037652,0.027009,0.076470,-0.050125,0.023777,0.087375,-0.027112,0.022214,0.091416,-0.031382,0.017719,0.094707
2096,10.174757,-0.037558,0.027007,0.076567,-0.050137,0.023769,0.087386,-0.027156,0.022212,0.091468,-0.031399,0.017807,0.094728
2097,10.179612,-0.037465,0.027006,0.076664,-0.050148,0.023762,0.087397,-0.027200,0.022211,0.091520,-0.031413,0.017893,0.094747
2098,10.184466,-0.037373,0.027004,0.076760,-0.050159,0.023754,0.087409,-0.027246,0.022211,0.091573,-0.031424,0.017979,0.094763
2099,10.189320,-0.037282,0.027003,0.076856,-0.050170,0.023746,0.087420,-0.027291,0.022212,0.091628,-0.031433,0.018064,0.094777
2100,10.194175,-0.037191,0.027002,0.076952,-0.050182,0.023738,0.087432,-0.027337,0.022213,0.091683,-0.031439,0.018149,0.094788
2101,10.199029,-0.037101,0.027001,0.077047,-0.050194,0.023730,0.087444,-0.027383,0.022215,0.091739,-0.031442,0.018232,0.094797
2102,10.203883,-0.037011,0.027000,0.077142,-0.050206,0.023722,0.087456,-0.027430,0.022217,0.091796,-0.031443,0.018316,0.094804
2103,10.208738,-0.036921,0.026999,0.077237,-0.050218,0.023713,0.087468,-0.027478,0.022220,0.091854,-0.031441,0.018398,0.094808
2104,10.213592,-0.036831,0.026998,0.077332,-0.050230,0.023705,0.087480,-0.027526,0.022224,0.091913,-0.031436,0.018481,0.094810
2105,10.218447,-0.036742,0.026997,0.077428,-0.050242,0.023696,0.087492,-0.027574,0.022228,0.091973,-0.031429,0.018562,0.094810
2106,10.223301,-0.036652,0.026996,0.077524,-0.050254,0.023688,0.087505,-0.027623,0.022233,0.092034,-0.031419,0.018643,0.094807
2107,10.228155,-0.036561,0.026996,0.077620,-0.050267,0.023679,0.087517,-0.027673,0.022238,0.092097,-0.031407,0.018723,0.094802
2108,10.233010,-0.036470,0.026995,0.077717,-0.050279,0.023670,0.087530,-0.027723,0.022243,0.092160,-0.031392,0.018803,0.094795
2109,10.237864,-0.036378,0.026995,0.077814,-0.050292,0.023661,0.087543,-0.027775,0.022249,0.092225,-0.031375,0.018883,0.094786
2110,10.242718,-0.036285,0.026994,0.077913,-0.050304,0.023651,0.087555,-0.027826,0.022255,0.092291,-0.031356,0.018961,0.094775
2111,10.247573,-0.036191,0.026994,0.078012,-0.050317,0.023642,0.087568,-0.027879,0.022261,0.092359,-0.031335,0.019040,0.094763
2112,10.252427,-0.036095,0.026993,0.078113,-0.050330,0.023633,0.087581,-0.027932,0.022268,0.092427,-0.031312,0.019118,0.094748
2113,10.257282,-0.035998,0.026993,0.078215,-0.050343,0.023623,0.087595,-0.027986,0.022275,0.092498,-0.031287,0.019195,0.094732
2114,10.262136,-0.035899,0.026992,0.078318,-0.050356,0.023614,0.087608,-0.028041,0.022282,0.092569,-0.031260,0.019272,0.094715
2115,10.266990,-0.035799,0.026992,0.078423,-0.050369,0.023604,0.087621,-0.028097,0.022289,0.092642,-0.031232,0.019349,0.094696
2116,10.271845,-0.035696,0.026991,0.078530,-0.050382,0.023594,0.087635,-0.028153,0.022296,0.092716,-0.031203,0.019425,0.094676
2117,10.276699,-0.035591,0.026991,0.078638,-0.050395,0.023585,0.087648,-0.028210,0.022304,0.092792,-0.031172,0.019500,0.094656
2118,10.281553,-0.035483,0.026990,0.078748,-0.050409,0.023575,0.087662,-0.028269,0.022311,0.092870,-0.031141,0.019576,0.094634
2119,10.286408,-0.035374,0.026990,0.078860,-0.050422,0.023565,0.087675,-0.028328,0.022319,0.092949,-0.031109,0.019650,0.094612
2120,10.291262,-0.035261,0.026989,0.078974,-0.050435,0.023555,0.087689,-0.028388,0.022326,0.093029,-0.031076,0.019725,0.094589
2121,10.296117,-0.035146,0.026989,0.079091,-0.050448,0.023545,0.087703,-0.028449,0.022334,0.093111,-0.031043,0.019799,0.094566
2122,10.300971,-0.035028,0.026988,0.079209,-0.050462,0.023535,0.087716,-0.028511,0.022341,0.093195,-0.031010,0.019872,0.094542
2123,10.305825,-0.034907,0.026988,0.079330,-0.050475,0.023525,0.087730,-0.028573,0.022348,0.093280,-0.030977,0.019945,0.094519
2124,10.310680,-0.034784,0.026987,0.079453,-0.050488,0.023515,0.087744,-0.028637,0.022355,0.093367,-0.030944,0.020017,0.094496
2125,10.315534,-0.034657,0.026986,0.079578,-0.050501,0.023505,0.087758,-0.028702,0.022362,0.093456,-0.030911,0.020089,0.094473
2126,10.320388,-0.034527,0.026985,0.079706,-0.050515,0.023495,0.087771,-0.028768,0.022369,0.093547,-0.030879,0.020159,0.094451
2127,10.325243,-0.034395,0.026984,0.079835,-0.050528,0.023484,0.087785,-0.028834,0.022375,0.093639,-0.030848,0.020230,0.094430
2128,10.330097,-0.034259,0.026983,0.079967,-0.050541,0.023474,0.087799,-0.028902,0.022381,0.093733,-0.030818,0.020299,0.094410
2129,10.334951,-0.034120,0.026982,0.080101,-0.050554,0.023464,0.087813,-0.028971,0.022387,0.093828,-0.030790,0.020368,0.094390
2130,10.339806,-0.033979,0.026981,0.080237,-0.050567,0.023454,0.087827,-0.029041,0.022392,0.093925,-0.030762,0.020436,0.094372
2131,10.344660,-0.033835,0.026980,0.080376,-0.050580,0.023444,0.087840,-0.029111,0.022397,0.094024,-0.030737,0.020502,0.094356
2132,10.349515,-0.033688,0.026978,0.080516,-0.050592,0.023434,0.087854,-0.029183,0.022402,0.094125,-0.030713,0.020568,0.094341
2133,10.354369,-0.033539,0.026977,0.080658,-0.050605,0.023424,0.087867,-0.029256,0.022406,0.094228,-0.030691,0.020632,0.094328
2134,10.359223,-0.033387,0.026976,0.080801,-0.050617,0.023414,0.087881,-0.029330,0.022409,0.094332,-0.030672,0.020696,0.094316
2135,10.364078,-0.033233,0.026974,0.080947,-0.050630,0.023405,0.087894,-0.029404,0.022412,0.094439,-0.030655,0.020757,0.094307
2136,10.368932,-0.033077,0.026972,0.081093,-0.050642,0.023395,0.087908,-0.029480,0.022415,0.094547,-0.030640,0.020818,0.094300
2137,10.373786,-0.032919,0.026971,0.081241,-0.050654,0.023385,0.087921,-0.029557,0.022417,0.094656,-0.030628,0.020877,0.094295
2138,10.378641,-0.032760,0.026969,0.081390,-0.050666,0.023376,0.087934,-0.029634,0.022419,0.094768,-0.030619,0.020934,0.094292
2139,10.383495,-0.032599,0.026967,0.081539,-0.050678,0.023366,0.087947,-0.029713,0.022419,0.094881,-0.030612,0.020989,0.094292
2140,10.388350,-0.032437,0.026965,0.081690,-0.050689,0.023357,0.087959,-0.029792,0.022420,0.094996,-0.030609,0.021042,0.094295
2141,10.393204,-0.032275,0.026964,0.081840,-0.050701,0.023348,0.087972,-0.029873,0.022419,0.095113,-0.030608,0.021094,0.094300
2142,10.398058,-0.032111,0.026962,0.081991,-0.050712,0.023339,0.087985,-0.029954,0.022419,0.095231,-0.030611,0.021143,0.094308
2143,10.402913,-0.031948,0.026960,0.082141,-0.050723,0.023330,0.087997,-0.030036,0.022417,0.095352,-0.030617,0.021190,0.094318
2144,10.407767,-0.031785,0.026958,0.082291,-0.050734,0.023321,0.088009,-0.030120,0.022415,0.095474,-0.030627,0.021235,0.094331
2145,10.412621,-0.031622,0.026956,0.082441,-0.050745,0.023312,0.088021,-0.030204,0.022412,0.095597,-0.030639,0.021277,0.094347
2146,10.417476,-0.031460,0.026954,0.082589,-0.050755,0.023304,0.088033,-0.030288,0.022408,0.095723,-0.030655,0.021316,0.094366
2147,10.422330,-0.031299,0.026952,0.082736,-0.050765,0.023295,0.088044,-0.030374,0.022403,0.095849,-0.030675,0.021353,0.094388
2148,10.427184,-0.031140,0.026950,0.082882,-0.050775,0.023287,0.088056,-0.030461,0.022398,0.095978,-0.030697,0.021387,0.094413
2149,10.432039,-0.030983,0.026948,0.083026,-0.050785,0.023279,0.088067,-0.030548,0.022392,0.096108,-0.030724,0.021418,0.094440
2150,10.436893,-0.030827,0.026946,0.083168,-0.050794,0.023271,0.088078,-0.030636,0.022386,0.096240,-0.030753,0.021446,0.094470
2151,10.441748,-0.030675,0.026944,0.083307,-0.050804,0.023263,0.088089,-0.030724,0.022378,0.096373,-0.030786,0.021471,0.094503
2152,10.446602,-0.030525,0.026942,0.083444,-0.050813,0.023256,0.088099,-0.030814,0.022370,0.096508,-0.030822,0.021493,0.094538
2153,10.451456,-0.030378,0.026940,0.083578,-0.050821,0.023249,0.088110,-0.030904,0.022361,0.096644,-0.030861,0.021512,0.094576
2154,10.456311,-0.030236,0.026938,0.083708,-0.050830,0.023242,0.088120,-0.030994,0.022352,0.096782,-0.030903,0.021527,0.094617
2155,10.461165,-0.030097,0.026936,0.083835,-0.050838,0.023235,0.088130,-0.031085,0.022341,0.096920,-0.030949,0.021540,0.094660
2156,10.466019,-0.029962,0.026934,0.083959,-0.050846,0.023228,0.088139,-0.031177,0.022330,0.097061,-0.030997,0.021548,0.094706
2157,10.470874,-0.029832,0.026933,0.084078,-0.050854,0.023221,0.088149,-0.031269,0.022318,0.097202,-0.031048,0.021554,0.094753
2158,10.475728,-0.029707,0.026931,0.084193,-0.050862,0.023215,0.088158,-0.031362,0.022306,0.097345,-0.031101,0.021556,0.094803
2159,10.480583,-0.029587,0.026930,0.084304,-0.050869,0.023209,0.088167,-0.031455,0.022292,0.097489,-0.031158,0.021555,0.094855
2160,10.485437,-0.029473,0.026928,0.084410,-0.050876,0.023203,0.088175,-0.031548,0.022278,0.097634,-0.031216,0.021550,0.094909
2161,10.490291,-0.029365,0.026927,0.084511,-0.050883,0.023197,0.088184,-0.031642,0.022264,0.097780,-0.031277,0.021542,0.094964
2162,10.495146,-0.029262,0.026926,0.084607,-0.050890,0.023191,0.088192,-0.031736,0.022248,0.097927,-0.031340,0.021531,0.095021
2163,10.500000,-0.029166,0.026925,0.084697,-0.050897,0.023186,0.088200,-0.031831,0.022232,0.098075,-0.031405,0.021517,0.095080
2164,10.504854,-0.029077,0.026924,0.084783,-0.050903,0.023180,0.088208,-0.031925,0.022215,0.098224,-0.031472,0.021499,0.095140
2165,10.509709,-0.028994,0.026923,0.084862,-0.050909,0.023175,0.088216,-0.032020,0.022197,0.098374,-0.031540,0.021478,0.095201
2166,10.514563,-0.028917,0.026923,0.084936,-0.050915,0.023170,0.088223,-0.032115,0.022179,0.098525,-0.031610,0.021454,0.095263
2167,10.519417,-0.028848,0.026922,0.085004,-0.050921,0.023166,0.088230,-0.032210,0.022160,0.098676,-0.031681,0.021426,0.095327
2168,10.524272,-0.028786,0.026922,0.085066,-0.050926,0.023161,0.088237,-0.032305,0.022140,0.098828,-0.031753,0.021396,0.095391
2169,10.529126,-0.028732,0.026922,0.085122,-0.050932,0.023157,0.088244,-0.032400,0.022120,0.098980,-0.031826,0.021364,0.095455
2170,10.533981,-0.028684,0.026922,0.085172,-0.050937,0.023152,0.088250,-0.032495,0.022099,0.099133,-0.031900,0.021328,0.095521
2171,10.538835,-0.028644,0.026922,0.085216,-0.050942,0.023148,0.088257,-0.032590,0.022078,0.099286,-0.031975,0.021290,0.095586
2172,10.543689,-0.028612,0.026922,0.085253,-0.050947,0.023144,0.088263,-0.032685,0.022056,0.099440,-0.032050,0.021249,0.095652
2173,10.548544,-0.028587,0.026922,0.085285,-0.050951,0.023141,0.088269,-0.032780,0.022033,0.099593,-0.032125,0.021206,0.095718
2174,10.553398,-0.028569,0.026923,0.085310,-0.050956,0.023137,0.088275,-0.032874,0.022010,0.099747,-0.032201,0.021161,0.095784
2175,10.558252,-0.028559,0.026924,0.085329,-0.050961,0.023134,0.088281,-0.032968,0.021986,0.099901,-0.032276,0.021113,0.095849
2176,10.563107,-0.028556,0.026925,0.085342,-0.050965,0.023130,0.088286,-0.033062,0.021962,0.100055,-0.032352,0.021064,0.095915
2177,10.567961,-0.028560,0.026926,0.085350,-0.050969,0.023127,0.088291,-0.033155,0.021937,0.100208,-0.032427,0.021013,0.095980
2178,10.572816,-0.028572,0.026927,0.085351,-0.050973,0.023124,0.088297,-0.033248,0.021912,0.100362,-0.032502,0.020960,0.096044
2179,10.577670,-0.028591,0.026928,0.085346,-0.050977,0.023121,0.088302,-0.033341,0.021887,0.100515,-0.032576,0.020906,0.096108
2180,10.582524,-0.028617,0.026930,0.085336,-0.050981,0.023118,0.088306,-0.033433,0.021861,0.100667,-0.032649,0.020851,0.096171
2181,10.587379,-0.028649,0.026932,0.085320,-0.050985,0.023115,0.088311,-0.033524,0.021834,0.100818,-0.032722,0.020794,0.096234
2182,10.592233,-0.028688,0.026933,0.085298,-0.050988,0.023113,0.088316,-0.033615,0.021808,0.100969,-0.032794,0.020736,0.096295
2183,10.597087,-0.028734,0.026935,0.085271,-0.050992,0.023110,0.088320,-0.033705,0.021780,0.101119,-0.032864,0.020678,0.096356
2184,10.601942,-0.028786,0.026938,0.085239,-0.050995,0.023108,0.088325,-0.033794,0.021753,0.101268,-0.032934,0.020619,0.096415
2185,10.606796,-0.028844,0.026940,0.085202,-0.050999,0.023105,0.088329,-0.033882,0.021725,0.101416,-0.033003,0.020559,0.096473
2186,10.611650,-0.028908,0.026942,0.085160,-0.051002,0.023103,0.088333,-0.033970,0.021697,0.101562,-0.033070,0.020499,0.096531
2187,10.616505,-0.028978,0.026945,0.085114,-0.051005,0.023101,0.088337,-0.034057,0.021668,0.101707,-0.033136,0.020439,0.096587
2188,10.621359,-0.029053,0.026947,0.085063,-0.051008,0.023099,0.088341,-0.034142,0.021640,0.101850,-0.033200,0.020378,0.096641
2189,10.626214,-0.029134,0.026950,0.085008,-0.051011,0.023097,0.088344,-0.034227,0.021611,0.101991,-0.033263,0.020318,0.096695
2190,10.631068,-0.029219,0.026953,0.084948,-0.051014,0.023095,0.088348,-0.034311,0.021581,0.102130,-0.033325,0.020258,0.096747
2191,10.635922,-0.029309,0.026956,0.084885,-0.051017,0.023093,0.088351,-0.034393,0.021552,0.102266,-0.033385,0.020198,0.096798
2192,10.640777,-0.029403,0.026959,0.084818,-0.051020,0.023092,0.088355,-0.034474,0.021522,0.102400,-0.033444,0.020139,0.096847
2193,10.645631,-0.029502,0.026962,0.084748,-0.051023,0.023090,0.088358,-0.034554,0.021492,0.102532,-0.033501,0.020080,0.096895
2194,10.650485,-0.029604,0.026965,0.084675,-0.051025,0.023088,0.088361,-0.034632,0.021461,0.102660,-0.033556,0.020022,0.096942
2195,10.655340,-0.029710,0.026968,0.084598,-0.051028,0.023087,0.088365,-0.034709,0.021431,0.102785,-0.033610,0.019965,0.096987
2196,10.660194,-0.029819,0.026971,0.084519,-0.051031,0.023086,0.088368,-0.034785,0.021400,0.102907,-0.033662,0.019908,0.097031
2197,10.665049,-0.029931,0.026975,0.084438,-0.051033,0.023084,0.088371,-0.034859,0.021369,0.103024,-0.033712,0.019853,0.097073
2198,10.669903,-0.030046,0.026978,0.084353,-0.051036,0.023083,0.088374,-0.034931,0.021337,0.103138,-0.033761,0.019799,0.097114
2199,10.674757,-0.030164,0.026982,0.084267,-0.051038,0.023082,0.088376,-0.035001,0.021306,0.103248,-0.033808,0.019746,0.097154
2200,10.679612,-0.030284,0.026985,0.084179,-0.051040,0.023080,0.088379,-0.035070,0.021274,0.103353,-0.033854,0.019694,0.097192
2201,10.684466,-0.030406,0.026989,0.084089,-0.051043,0.023079,0.088382,-0.035137,0.021242,0.103454,-0.033898,0.019643,0.097229
2202,10.689320,-0.030530,0.026992,0.083998,-0.051045,0.023078,0.088384,-0.035202,0.021209,0.103549,-0.033940,0.019594,0.097265
2203,10.694175,-0.030655,0.026996,0.083905,-0.051047,0.023077,0.088387,-0.035265,0.021176,0.103639,-0.033981,0.019546,0.097299
2204,10.699029,-0.030782,0.026999,0.083811,-0.051049,0.023076,0.088389,-0.035326,0.021143,0.103724,-0.034020,0.019499,0.097332
2205,10.703883,-0.030910,0.027003,0.083716,-0.051051,0.023075,0.088392,-0.035385,0.021110,0.103804,-0.034058,0.019454,0.097364
2206,10.708738,-0.031039,0.027007,0.083620,-0.051054,0.023074,0.088394,-0.035442,0.021077,0.103877,-0.034095,0.019411,0.097394
2207,10.713592,-0.031169,0.027010,0.083524,-0.051056,0.023073,0.088396,-0.035496,0.021043,0.103945,-0.034130,0.019369,0.097424
2208,10.718447,-0.031299,0.027014,0.083426,-0.051058,0.023072,0.088398,-0.035549,0.021009,0.104007,-0.034163,0.019328,0.097452
2209,10.723301,-0.031430,0.027017,0.083329,-0.051059,0.023072,0.088401,-0.035599,0.020975,0.104063,-0.034195,0.019290,0.097479
2210,10.728155,-0.031560,0.027021,0.083231,-0.051061,0.023071,0.088403,-0.035648,0.020941,0.104113,-0.034226,0.019252,0.097505
2211,10.733010,-0.031691,0.027025,0.083133,-0.051063,0.023070,0.088405,-0.035694,0.020907,0.104157,-0.034256,0.019217,0.097530
2212,10.737864,-0.031822,0.027028,0.083035,-0.051065,0.023069,0.088407,-0.035738,0.020873,0.104196,-0.034284,0.019182,0.097554
2213,10.742718,-0.031953,0.027032,0.082937,-0.051067,0.023069,0.088409,-0.035781,0.020839,0.104228,-0.034311,0.019150,0.097577
2214,10.747573,-0.032083,0.027035,0.082840,-0.051069,0.023068,0.088410,-0.035821,0.020805,0.104256,-0.034337,0.019119,0.097599
2215,10.752427,-0.032213,0.027039,0.082742,-0.051070,0.023067,0.088412,-0.035859,0.020772,0.104278,-0.034362,0.019089,0.097620
2216,10.757282,-0.032343,0.027042,0.082645,-0.051072,0.023067,0.088414,-0.035896,0.020738,0.104296,-0.034386,0.019061,0.097640
2217,10.762136,-0.032471,0.027046,0.082548,-0.051074,0.023066,0.088416,-0.035932,0.020706,0.104310,-0.034409,0.019035,0.097660
2218,10.766990,-0.032599,0.027049,0.082452,-0.051075,0.023065,0.088418,-0.035965,0.020674,0.104320,-0.034430,0.019009,0.097678
2219,10.771845,-0.032727,0.027053,0.082356,-0.051077,0.023065,0.088419,-0.035998,0.020643,0.104326,-0.034451,0.018986,0.097696
2220,10.776699,-0.032853,0.027056,0.082261,-0.051078,0.023064,0.088421,-0.036029,0.020613,0.104330,-0.034471,0.018963,0.097713
2221,10.781553,-0.032979,0.027059,0.082167,-0.051080,0.023064,0.088422,-0.036060,0.020583,0.104332,-0.034490,0.018942,0.097730
2222,10.786408,-0.033104,0.027063,0.082073,-0.051082,0.023063,0.088424,-0.036090,0.020556,0.104332,-0.034508,0.018923,0.097745
2223,10.791262,-0.033228,0.027066,0.081979,-0.051083,0.023063,0.088426,-0.036119,0.020529,0.104331,-0.034525,0.018904,0.097760
2224,10.796117,-0.033351,0.027069,0.081887,-0.051084,0.023062,0.088427,-0.036147,0.020504,0.104330,-0.034541,0.018887,0.097775
2225,10.800971,-0.033473,0.027072,0.081795,-0.051086,0.023062,0.088428,-0.036175,0.020481,0.104329,-0.034557,0.018871,0.097788
2226,10.805825,-0.033595,0.027076,0.081704,-0.051087,0.023061,0.088430,-0.036203,0.020459,0.104328,-0.034572,0.018857,0.097802
2227,10.810680,-0.033715,0.027079,0.081613,-0.051089,0.023061,0.088431,-0.036231,0.020439,0.104328,-0.034586,0.018843,0.097814
