Format Version,1.21,Take Name,Take 2016-02-09 06.04.27 PM,Capture Frame Rate,206,Export Frame Rate,206,Capture Start Time,2016-02-09 06.04.27.420 PM,Total Frames in Take,4527,Total Exported Frames,4527,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,
,,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Away from port top,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Rigidside away from port,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Close to port top,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,Actuator Markers:Rigid side close to port,,,,,,
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
1350,6.553398,-0.034697,0.024663,0.064689,-0.042872,0.027088,0.080039,-0.016463,0.023573,0.08161,-0.030036,0.025562,0.092754,,,,,,
1351,6.558252,-0.034703,0.024665,0.064689,-0.042875,0.027087,0.080042,-0.016464,0.023575,0.081613,-0.030038,0.025561,0.092757,,,,,,
1352,6.563107,-0.03471,0.024667,0.06469,-0.042879,0.027087,0.080045,-0.016464,0.023576,0.081616,-0.030039,0.025561,0.09276,,,,,,
1353,6.567961,-0.034716,0.024669,0.06469,-0.042882,0.027086,0.080047,-0.016465,0.023577,0.081619,-0.030041,0.02556,0.092763,,,,,,
1354,6.572816,-0.034723,0.02467,0.064691,-0.042886,0.027086,0.08005,-0.016466,0.023579,0.081622,-0.030043,0.025559,0.092766,,,,,,
1355,6.57767,-0.034729,0.024672,0.064692,-0.042889,0.027085,0.080053,-0.016466,0.02358,0.081626,-0.030044,0.025559,0.092769,,,,,,
1356,6.582524,-0.034736,0.024674,0.064692,-0.042893,0.027085,0.080056,-0.016467,0.023581,0.081629,-0.030046,0.025558,0.092772,,,,,,
1357,6.587379,-0.034742,0.024676,0.064693,-0.042896,0.027084,0.080059,-0.016468,0.023582,0.081632,-0.030047,0.025558,0.092775,,,,,,
1358,6.592233,-0.034749,0.024678,0.064694,-0.0429,0.027084,0.080061,-0.016469,0.023583,0.081635,-0.030049,0.025557,0.092778,,,,,,
1359,6.597087,-0.034755,0.024679,0.064695,-0.042903,0.027083,0.080064,-0.01647,0.023584,0.081639,-0.03005,0.025556,0.092781,,,,,,
1360,6.601942,-0.034762,0.024681,0.064695,-0.042907,0.027082,0.080067,-0.016471,0.023585,0.081642,-0.030052,0.025556,0.092784,,,,,,
1361,6.606796,-0.034769,0.024683,0.064696,-0.042911,0.027082,0.08007,-0.016473,0.023586,0.081645,-0.030054,0.025555,0.092787,,,,,,
1362,6.61165,-0.034775,0.024685,0.064697,-0.042914,0.027081,0.080073,-0.016474,0.023587,0.081649,-0.030055,0.025554,0.09279,,,,,,
1363,6.616505,-0.034782,0.024687,0.064698,-0.042918,0.027081,0.080076,-0.016476,0.023587,0.081652,-0.030057,0.025554,0.092793,,,,,,
1364,6.621359,-0.034789,0.024689,0.064699,-0.042922,0.02708,0.080079,-0.016477,0.023588,0.081656,-0.030059,0.025553,0.092796,,,,,,
1365,6.626214,-0.034796,0.024691,0.0647,-0.042925,0.02708,0.080082,-0.016479,0.023588,0.081659,-0.03006,0.025553,0.092799,,,,,,
1366,6.631068,-0.034803,0.024693,0.064701,-0.042929,0.027079,0.080086,-0.016481,0.023588,0.081663,-0.030062,0.025552,0.092802,,,,,,
1367,6.635922,-0.03481,0.024695,0.064702,-0.042933,0.027078,0.080089,-0.016484,0.023589,0.081667,-0.030064,0.025551,0.092805,,,,,,
1368,6.640777,-0.034817,0.024697,0.064703,-0.042937,0.027078,0.080092,-0.016486,0.023589,0.08167,-0.030066,0.025551,0.092808,,,,,,
1369,6.645631,-0.034824,0.024699,0.064704,-0.04294,0.027077,0.080096,-0.016489,0.023589,0.081674,-0.030067,0.02555,0.092812,,,,,,
1370,6.650485,-0.034831,0.024701,0.064706,-0.042944,0.027077,0.080099,-0.016492,0.023588,0.081678,-0.030069,0.025549,0.092815,,,,,,
1371,6.65534,-0.034838,0.024703,0.064707,-0.042948,0.027076,0.080103,-0.016495,0.023588,0.081682,-0.030071,0.025548,0.092818,,,,,,
1372,6.660194,-0.034845,0.024706,0.064708,-0.042952,0.027075,0.080106,-0.016498,0.023587,0.081686,-0.030073,0.025548,0.092822,,,,,,
1373,6.665049,-0.034852,0.024708,0.06471,-0.042956,0.027075,0.08011,-0.016502,0.023587,0.081691,-0.030075,0.025547,0.092825,,,,,,
1374,6.669903,-0.03486,0.02471,0.064711,-0.04296,0.027074,0.080114,-0.016506,0.023586,0.081695,-0.030077,0.025546,0.092829,,,,,,
1375,6.674757,-0.034867,0.024713,0.064713,-0.042964,0.027073,0.080118,-0.01651,0.023584,0.081699,-0.03008,0.025545,0.092832,,,,,,
1376,6.679612,-0.034875,0.024715,0.064715,-0.042968,0.027072,0.080123,-0.016515,0.023583,0.081704,-0.030082,0.025544,0.092836,,,,,,
1377,6.684466,-0.034882,0.024718,0.064717,-0.042972,0.027072,0.080127,-0.01652,0.023582,0.081708,-0.030084,0.025543,0.09284,,,,,,
1378,6.68932,-0.03489,0.024721,0.064719,-0.042977,0.027071,0.080132,-0.016525,0.02358,0.081713,-0.030086,0.025542,0.092844,,,,,,
1379,6.694175,-0.034898,0.024723,0.064721,-0.042981,0.02707,0.080136,-0.016531,0.023578,0.081718,-0.030089,0.025541,0.092847,,,,,,
1380,6.699029,-0.034906,0.024726,0.064724,-0.042985,0.027069,0.080141,-0.016537,0.023576,0.081723,-0.030091,0.02554,0.092852,,,,,,
1381,6.703883,-0.034914,0.024729,0.064726,-0.04299,0.027068,0.080146,-0.016544,0.023574,0.081728,-0.030094,0.025539,0.092856,,,,,,
1382,6.708738,-0.034922,0.024732,0.064729,-0.042994,0.027067,0.080152,-0.016551,0.023571,0.081733,-0.030097,0.025538,0.09286,,,,,,
1383,6.713592,-0.034931,0.024735,0.064732,-0.042999,0.027066,0.080157,-0.016558,0.023568,0.081738,-0.0301,0.025537,0.092864,,,,,,
1384,6.718447,-0.034939,0.024739,0.064734,-0.043003,0.027065,0.080163,-0.016567,0.023565,0.081744,-0.030103,0.025535,0.092869,,,,,,
1385,6.723301,-0.034948,0.024742,0.064738,-0.043008,0.027064,0.080169,-0.016575,0.023562,0.081749,-0.030106,0.025534,0.092873,,,,,,
1386,6.728155,-0.034957,0.024746,0.064741,-0.043013,0.027063,0.080175,-0.016584,0.023559,0.081755,-0.030109,0.025533,0.092878,,,,,,
1387,6.73301,-0.034966,0.024749,0.064744,-0.043018,0.027062,0.080182,-0.016594,0.023555,0.081761,-0.030113,0.025531,0.092883,,,,,,
1388,6.737864,-0.034975,0.024753,0.064748,-0.043023,0.027061,0.080189,-0.016604,0.023551,0.081767,-0.030116,0.02553,0.092888,,,,,,
1389,6.742718,-0.034984,0.024757,0.064752,-0.043028,0.02706,0.080196,-0.016614,0.023548,0.081773,-0.03012,0.025528,0.092893,,,,,,
1390,6.747573,-0.034994,0.024761,0.064756,-0.043034,0.027059,0.080203,-0.016625,0.023543,0.081779,-0.030124,0.025527,0.092898,,,,,,
1391,6.752427,-0.035004,0.024765,0.064761,-0.043039,0.027057,0.08021,-0.016637,0.023539,0.081785,-0.030128,0.025525,0.092904,,,,,,
1392,6.757282,-0.035014,0.024769,0.064765,-0.043045,0.027056,0.080218,-0.016649,0.023535,0.081792,-0.030133,0.025523,0.092909,,,,,,
1393,6.762136,-0.035024,0.024774,0.06477,-0.043051,0.027055,0.080227,-0.016662,0.023531,0.081798,-0.030137,0.025521,0.092915,,,,,,
1394,6.76699,-0.035034,0.024779,0.064775,-0.043057,0.027053,0.080235,-0.016675,0.023526,0.081805,-0.030142,0.025519,0.092921,,,,,,
1395,6.771845,-0.035045,0.024783,0.06478,-0.043063,0.027052,0.080244,-0.016689,0.023522,0.081812,-0.030147,0.025517,0.092927,,,,,,
1396,6.776699,-0.035056,0.024788,0.064786,-0.04307,0.02705,0.080253,-0.016703,0.023517,0.081819,-0.030152,0.025515,0.092934,,,,,,
1397,6.781553,-0.035067,0.024793,0.064792,-0.043076,0.027048,0.080262,-0.016718,0.023512,0.081826,-0.030158,0.025513,0.09294,,,,,,
1398,6.786408,-0.035079,0.024799,0.064798,-0.043083,0.027047,0.080272,-0.016733,0.023508,0.081833,-0.030164,0.025511,0.092947,,,,,,
1399,6.791262,-0.035091,0.024804,0.064804,-0.04309,0.027045,0.080282,-0.016749,0.023503,0.08184,-0.03017,0.025509,0.092954,,,,,,
1400,6.796117,-0.035103,0.02481,0.064811,-0.043098,0.027043,0.080293,-0.016766,0.023499,0.081848,-0.030176,0.025506,0.092961,,,,,,
1401,6.800971,-0.035115,0.024816,0.064818,-0.043106,0.027041,0.080303,-0.016783,0.023495,0.081855,-0.030182,0.025504,0.092969,,,,,,
1402,6.805825,-0.035127,0.024822,0.064825,-0.043113,0.027039,0.080314,-0.0168,0.023491,0.081863,-0.030189,0.025501,0.092976,,,,,,
1403,6.81068,-0.03514,0.024828,0.064832,-0.043122,0.027037,0.080326,-0.016817,0.023487,0.08187,-0.030196,0.025498,0.092984,,,,,,
1404,6.815534,-0.035154,0.024834,0.06484,-0.04313,0.027035,0.080338,-0.016836,0.023483,0.081878,-0.030204,0.025495,0.092992,,,,,,
1405,6.820388,-0.035167,0.024841,0.064848,-0.043139,0.027032,0.08035,-0.016854,0.023479,0.081886,-0.030212,0.025492,0.093001,,,,,,
1406,6.825243,-0.035181,0.024848,0.064857,-0.043149,0.02703,0.080362,-0.016873,0.023476,0.081894,-0.03022,0.025489,0.093009,,,,,,
1407,6.830097,-0.035195,0.024854,0.064865,-0.043158,0.027027,0.080375,-0.016892,0.023473,0.081902,-0.030228,0.025486,0.093018,,,,,,
1408,6.834951,-0.035209,0.024861,0.064874,-0.043168,0.027025,0.080388,-0.016912,0.023471,0.08191,-0.030237,0.025483,0.093027,,,,,,
1409,6.839806,-0.035224,0.024869,0.064884,-0.043179,0.027022,0.080401,-0.016931,0.023469,0.081918,-0.030246,0.02548,0.093037,,,,,,
1410,6.84466,-0.035239,0.024876,0.064893,-0.043189,0.027019,0.080415,-0.016951,0.023467,0.081926,-0.030255,0.025476,0.093047,,,,,,
1411,6.849515,-0.035255,0.024884,0.064903,-0.043201,0.027016,0.080429,-0.016972,0.023465,0.081934,-0.030265,0.025472,0.093057,,,,,,
1412,6.854369,-0.035271,0.024891,0.064913,-0.043212,0.027013,0.080443,-0.016992,0.023465,0.081943,-0.030275,0.025469,0.093067,,,,,,
1413,6.859223,-0.035287,0.024899,0.064924,-0.043224,0.027009,0.080458,-0.017012,0.023464,0.081952,-0.030285,0.025465,0.093078,,,,,,
1414,6.864078,-0.035303,0.024907,0.064935,-0.043237,0.027006,0.080473,-0.017033,0.023464,0.08196,-0.030296,0.025461,0.093089,,,,,,
1415,6.868932,-0.03532,0.024916,0.064946,-0.043249,0.027003,0.080488,-0.017054,0.023465,0.081969,-0.030307,0.025457,0.0931,,,,,,
1416,6.873786,-0.035337,0.024924,0.064957,-0.043263,0.026999,0.080503,-0.017075,0.023466,0.081978,-0.030319,0.025452,0.093111,,,,,,
1417,6.878641,-0.035354,0.024932,0.064969,-0.043276,0.026995,0.080519,-0.017096,0.023467,0.081987,-0.03033,0.025448,0.093123,,,,,,
1418,6.883495,-0.035372,0.024941,0.064981,-0.043291,0.026991,0.080535,-0.017116,0.02347,0.081996,-0.030343,0.025444,0.093135,,,,,,
1419,6.88835,-0.03539,0.02495,0.064994,-0.043305,0.026987,0.080551,-0.017137,0.023472,0.082006,-0.030355,0.025439,0.093148,,,,,,
1420,6.893204,-0.035409,0.024959,0.065006,-0.04332,0.026983,0.080567,-0.017158,0.023475,0.082015,-0.030368,0.025434,0.093161,,,,,,
1421,6.898058,-0.035428,0.024968,0.065019,-0.043336,0.026979,0.080584,-0.017178,0.023479,0.082025,-0.030381,0.02543,0.093174,,,,,,
1422,6.902913,-0.035447,0.024977,0.065032,-0.043352,0.026974,0.080601,-0.017199,0.023484,0.082035,-0.030394,0.025425,0.093187,,,,,,
1423,6.907767,-0.035466,0.024986,0.065046,-0.043368,0.02697,0.080618,-0.017219,0.023488,0.082044,-0.030408,0.02542,0.093201,,,,,,
1424,6.912621,-0.035486,0.024995,0.06506,-0.043385,0.026965,0.080635,-0.017239,0.023494,0.082055,-0.030422,0.025414,0.093215,,,,,,
1425,6.917476,-0.035506,0.025004,0.065074,-0.043402,0.02696,0.080653,-0.017259,0.0235,0.082065,-0.030437,0.025409,0.093229,,,,,,
1426,6.92233,-0.035526,0.025014,0.065088,-0.04342,0.026955,0.08067,-0.017279,0.023506,0.082075,-0.030451,0.025404,0.093244,,,,,,
1427,6.927184,-0.035546,0.025023,0.065102,-0.043438,0.02695,0.080688,-0.017298,0.023513,0.082086,-0.030466,0.025398,0.093258,,,,,,
1428,6.932039,-0.035567,0.025033,0.065117,-0.043456,0.026945,0.080706,-0.017317,0.023521,0.082096,-0.030481,0.025393,0.093273,,,,,,
1429,6.936893,-0.035588,0.025042,0.065132,-0.043475,0.026939,0.080724,-0.017336,0.023528,0.082107,-0.030497,0.025387,0.093289,,,,,,
1430,6.941748,-0.03561,0.025052,0.065147,-0.043494,0.026934,0.080742,-0.017355,0.023537,0.082118,-0.030512,0.025381,0.093304,,,,,,
1431,6.946602,-0.035631,0.025062,0.065162,-0.043513,0.026928,0.08076,-0.017373,0.023546,0.082129,-0.030528,0.025376,0.09332,,,,,,
1432,6.951456,-0.035653,0.025071,0.065178,-0.043533,0.026923,0.080778,-0.01739,0.023555,0.08214,-0.030544,0.02537,0.093336,,,,,,
1433,6.956311,-0.035675,0.025081,0.065193,-0.043553,0.026917,0.080797,-0.017408,0.023564,0.082152,-0.03056,0.025364,0.093352,,,,,,
1434,6.961165,-0.035697,0.025091,0.065209,-0.043573,0.026911,0.080815,-0.017425,0.023574,0.082163,-0.030576,0.025358,0.093368,,,,,,
1435,6.966019,-0.035719,0.0251,0.065225,-0.043593,0.026905,0.080834,-0.017441,0.023584,0.082175,-0.030592,0.025352,0.093384,,,,,,
1436,6.970874,-0.035741,0.02511,0.065241,-0.043614,0.026899,0.080852,-0.017457,0.023595,0.082186,-0.030609,0.025346,0.0934,,,,,,
1437,6.975728,-0.035764,0.02512,0.065257,-0.043634,0.026893,0.080871,-0.017473,0.023606,0.082198,-0.030625,0.025339,0.093417,,,,,,
1438,6.980583,-0.035787,0.025129,0.065273,-0.043655,0.026887,0.080889,-0.017488,0.023617,0.082209,-0.030642,0.025333,0.093433,,,,,,
1439,6.985437,-0.035809,0.025139,0.065289,-0.043676,0.026881,0.080908,-0.017503,0.023628,0.082221,-0.030658,0.025327,0.09345,,,,,,
1440,6.990291,-0.035832,0.025148,0.065305,-0.043697,0.026875,0.080926,-0.017517,0.02364,0.082233,-0.030675,0.025321,0.093467,,,,,,
1441,6.995146,-0.035855,0.025158,0.065321,-0.043718,0.026868,0.080944,-0.017531,0.023651,0.082244,-0.030692,0.025315,0.093483,,,,,,
1442,7,-0.035878,0.025167,0.065337,-0.043739,0.026862,0.080963,-0.017544,0.023663,0.082256,-0.030708,0.025309,0.0935,,,,,,
1443,7.004854,-0.035901,0.025176,0.065353,-0.04376,0.026856,0.080981,-0.017557,0.023675,0.082267,-0.030725,0.025302,0.093516,,,,,,
1444,7.009709,-0.035924,0.025186,0.065369,-0.043781,0.026849,0.080999,-0.01757,0.023687,0.082279,-0.030741,0.025296,0.093533,,,,,,
1445,7.014563,-0.035946,0.025195,0.065385,-0.043802,0.026843,0.081017,-0.017582,0.023699,0.08229,-0.030757,0.02529,0.093549,,,,,,
1446,7.019417,-0.035969,0.025204,0.065401,-0.043823,0.026837,0.081035,-0.017593,0.023711,0.082301,-0.030773,0.025284,0.093565,,,,,,
1447,7.024272,-0.035992,0.025212,0.065417,-0.043844,0.02683,0.081053,-0.017605,0.023723,0.082312,-0.030789,0.025278,0.093581,,,,,,
1448,7.029126,-0.036014,0.025221,0.065432,-0.043864,0.026824,0.08107,-0.017615,0.023735,0.082323,-0.030805,0.025272,0.093597,,,,,,
1449,7.033981,-0.036037,0.02523,0.065448,-0.043885,0.026818,0.081088,-0.017626,0.023747,0.082334,-0.030821,0.025266,0.093613,,,,,,
1450,7.038835,-0.036059,0.025238,0.065463,-0.043905,0.026812,0.081105,-0.017636,0.023759,0.082344,-0.030836,0.025261,0.093628,,,,,,
1451,7.043689,-0.036081,0.025247,0.065478,-0.043925,0.026806,0.081122,-0.017645,0.02377,0.082354,-0.030851,0.025255,0.093644,,,,,,
1452,7.048544,-0.036103,0.025255,0.065492,-0.043944,0.0268,0.081138,-0.017654,0.023782,0.082364,-0.030866,0.025249,0.093659,,,,,,
1453,7.053398,-0.036125,0.025263,0.065507,-0.043964,0.026793,0.081155,-0.017663,0.023794,0.082374,-0.030881,0.025244,0.093674,,,,,,
1454,7.058252,-0.036147,0.025271,0.065521,-0.043983,0.026788,0.081171,-0.017671,0.023805,0.082384,-0.030895,0.025238,0.093688,,,,,,
1455,7.063107,-0.036168,0.025279,0.065535,-0.044002,0.026782,0.081187,-0.017679,0.023816,0.082393,-0.030909,0.025233,0.093702,,,,,,
1456,7.067961,-0.036189,0.025287,0.065549,-0.04402,0.026776,0.081203,-0.017687,0.023827,0.082402,-0.030923,0.025228,0.093716,,,,,,
1457,7.072816,-0.03621,0.025294,0.065562,-0.044038,0.02677,0.081219,-0.017694,0.023838,0.082411,-0.030936,0.025222,0.09373,,,,,,
1458,7.07767,-0.036231,0.025302,0.065575,-0.044056,0.026765,0.081234,-0.017701,0.023849,0.082419,-0.030949,0.025217,0.093743,,,,,,
1459,7.082524,-0.036251,0.025309,0.065588,-0.044073,0.026759,0.081249,-0.017708,0.023859,0.082427,-0.030962,0.025212,0.093756,,,,,,
1460,7.087379,-0.036271,0.025316,0.065601,-0.04409,0.026754,0.081264,-0.017714,0.023869,0.082435,-0.030975,0.025208,0.093769,,,,,,
1461,7.092233,-0.036291,0.025323,0.065613,-0.044107,0.026749,0.081278,-0.017721,0.023879,0.082443,-0.030987,0.025203,0.093782,,,,,,
1462,7.097087,-0.03631,0.02533,0.065625,-0.044123,0.026743,0.081292,-0.017727,0.023889,0.08245,-0.030999,0.025198,0.093794,,,,,,
1463,7.101942,-0.036329,0.025337,0.065636,-0.044139,0.026738,0.081306,-0.017733,0.023898,0.082458,-0.031011,0.025194,0.093805,,,,,,
1464,7.106796,-0.036348,0.025343,0.065648,-0.044154,0.026734,0.08132,-0.017738,0.023907,0.082465,-0.031022,0.025189,0.093817,,,,,,
1465,7.11165,-0.036367,0.02535,0.065659,-0.044169,0.026729,0.081333,-0.017743,0.023916,0.082472,-0.031033,0.025185,0.093828,,,,,,
1466,7.116505,-0.036385,0.025356,0.065669,-0.044183,0.026724,0.081346,-0.017749,0.023925,0.082478,-0.031043,0.025181,0.093839,,,,,,
1467,7.121359,-0.036403,0.025362,0.06568,-0.044198,0.02672,0.081359,-0.017754,0.023933,0.082485,-0.031054,0.025177,0.093849,,,,,,
1468,7.126214,-0.03642,0.025369,0.06569,-0.044211,0.026715,0.081371,-0.017759,0.023941,0.082491,-0.031064,0.025173,0.09386,,,,,,
1469,7.131068,-0.036438,0.025375,0.065699,-0.044225,0.026711,0.081383,-0.017763,0.023949,0.082497,-0.031073,0.025169,0.09387,,,,,,
1470,7.135922,-0.036455,0.025381,0.065709,-0.044238,0.026707,0.081395,-0.017768,0.023956,0.082503,-0.031083,0.025165,0.093879,,,,,,
1471,7.140777,-0.036471,0.025386,0.065718,-0.04425,0.026703,0.081407,-0.017773,0.023963,0.082509,-0.031092,0.025161,0.093889,,,,,,
1472,7.145631,-0.036488,0.025392,0.065727,-0.044263,0.026699,0.081418,-0.017777,0.02397,0.082515,-0.031101,0.025158,0.093898,,,,,,
1473,7.150485,-0.036504,0.025398,0.065735,-0.044275,0.026695,0.081429,-0.017782,0.023977,0.08252,-0.031109,0.025154,0.093907,,,,,,
1474,7.15534,-0.03652,0.025403,0.065744,-0.044286,0.026691,0.08144,-0.017786,0.023983,0.082526,-0.031118,0.025151,0.093915,,,,,,
1475,7.160194,-0.036535,0.025409,0.065752,-0.044297,0.026688,0.081451,-0.01779,0.02399,0.082532,-0.031126,0.025147,0.093924,,,,,,
1476,7.165049,-0.036551,0.025414,0.06576,-0.044308,0.026684,0.081462,-0.017795,0.023995,0.082537,-0.031133,0.025144,0.093932,,,,,,
1477,7.169903,-0.036566,0.025419,0.065767,-0.044319,0.026681,0.081472,-0.017799,0.024001,0.082543,-0.031141,0.025141,0.09394,,,,,,
1478,7.174757,-0.036581,0.025425,0.065775,-0.044329,0.026678,0.081482,-0.017803,0.024007,0.082549,-0.031149,0.025137,0.093948,,,,,,
1479,7.179612,-0.036595,0.02543,0.065782,-0.04434,0.026675,0.081492,-0.017808,0.024012,0.082555,-0.031156,0.025134,0.093956,,,,,,
1480,7.184466,-0.03661,0.025435,0.065789,-0.044349,0.026671,0.081502,-0.017812,0.024017,0.082561,-0.031163,0.025131,0.093963,,,,,,
1481,7.18932,-0.036624,0.02544,0.065796,-0.044359,0.026668,0.081512,-0.017817,0.024021,0.082567,-0.03117,0.025128,0.09397,,,,,,
1482,7.194175,-0.036638,0.025445,0.065802,-0.044368,0.026666,0.081522,-0.017821,0.024026,0.082573,-0.031177,0.025125,0.093978,,,,,,
1483,7.199029,-0.036652,0.02545,0.065809,-0.044378,0.026663,0.081531,-0.017826,0.02403,0.082579,-0.031183,0.025122,0.093985,,,,,,
1484,7.203883,-0.036666,0.025455,0.065815,-0.044387,0.02666,0.081541,-0.01783,0.024034,0.082585,-0.03119,0.025119,0.093992,,,,,,
1485,7.208738,-0.03668,0.02546,0.065822,-0.044395,0.026657,0.08155,-0.017835,0.024038,0.082592,-0.031196,0.025116,0.093999,,,,,,
1486,7.213592,-0.036693,0.025465,0.065828,-0.044404,0.026655,0.081559,-0.01784,0.024042,0.082599,-0.031202,0.025113,0.094006,,,,,,
1487,7.218447,-0.036707,0.02547,0.065834,-0.044412,0.026652,0.081569,-0.017845,0.024045,0.082606,-0.031209,0.02511,0.094013,,,,,,
1488,7.223301,-0.03672,0.025474,0.06584,-0.044421,0.026649,0.081578,-0.017849,0.024048,0.082613,-0.031215,0.025107,0.09402,,,,,,
1489,7.228155,-0.036733,0.025479,0.065846,-0.044429,0.026647,0.081587,-0.017855,0.024052,0.082621,-0.031221,0.025105,0.094026,,,,,,
1490,7.23301,-0.036747,0.025484,0.065852,-0.044437,0.026644,0.081596,-0.01786,0.024054,0.082628,-0.031227,0.025102,0.094033,,,,,,
1491,7.237864,-0.03676,0.025489,0.065858,-0.044445,0.026642,0.081606,-0.017865,0.024057,0.082636,-0.031233,0.025099,0.09404,,,,,,
1492,7.242718,-0.036773,0.025494,0.065864,-0.044453,0.026639,0.081615,-0.017871,0.02406,0.082645,-0.031239,0.025096,0.094047,,,,,,
1493,7.247573,-0.036786,0.025498,0.065869,-0.044461,0.026637,0.081624,-0.017876,0.024062,0.082653,-0.031245,0.025093,0.094054,,,,,,
1494,7.252427,-0.036799,0.025503,0.065875,-0.044468,0.026635,0.081633,-0.017882,0.024065,0.082662,-0.031251,0.02509,0.094061,,,,,,
1495,7.257282,-0.036812,0.025508,0.065881,-0.044476,0.026632,0.081643,-0.017888,0.024067,0.082671,-0.031256,0.025088,0.094067,,,,,,
1496,7.262136,-0.036825,0.025512,0.065887,-0.044484,0.02663,0.081652,-0.017894,0.024069,0.082681,-0.031262,0.025085,0.094074,,,,,,
1497,7.26699,-0.036837,0.025517,0.065892,-0.044491,0.026628,0.081662,-0.0179,0.02407,0.082691,-0.031268,0.025082,0.094081,,,,,,
1498,7.271845,-0.03685,0.025522,0.065898,-0.044499,0.026625,0.081671,-0.017907,0.024072,0.082701,-0.031274,0.025079,0.094088,,,,,,
1499,7.276699,-0.036863,0.025527,0.065904,-0.044506,0.026623,0.081681,-0.017914,0.024074,0.082711,-0.03128,0.025076,0.094095,,,,,,
1500,7.281553,-0.036876,0.025531,0.06591,-0.044514,0.026621,0.08169,-0.01792,0.024075,0.082722,-0.031286,0.025074,0.094102,,,,,,
1501,7.286408,-0.036889,0.025536,0.065916,-0.044521,0.026618,0.0817,-0.017927,0.024076,0.082733,-0.031292,0.025071,0.09411,,,,,,
1502,7.291262,-0.036902,0.025541,0.065922,-0.044529,0.026616,0.08171,-0.017935,0.024077,0.082745,-0.031298,0.025068,0.094117,,,,,,
1503,7.296117,-0.036915,0.025545,0.065928,-0.044536,0.026614,0.081719,-0.017942,0.024078,0.082756,-0.031304,0.025065,0.094124,,,,,,
1504,7.300971,-0.036928,0.02555,0.065934,-0.044543,0.026611,0.081729,-0.017949,0.024079,0.082768,-0.03131,0.025062,0.094132,,,,,,
1505,7.305825,-0.036941,0.025555,0.06594,-0.044551,0.026609,0.081739,-0.017957,0.02408,0.082781,-0.031316,0.025059,0.094139,,,,,,
1506,7.31068,-0.036954,0.02556,0.065946,-0.044558,0.026607,0.081749,-0.017965,0.024081,0.082793,-0.031322,0.025056,0.094147,,,,,,
1507,7.315534,-0.036967,0.025564,0.065952,-0.044566,0.026604,0.08176,-0.017973,0.024081,0.082806,-0.031328,0.025054,0.094154,,,,,,
1508,7.320388,-0.03698,0.025569,0.065958,-0.044573,0.026602,0.08177,-0.017981,0.024082,0.082819,-0.031334,0.025051,0.094162,,,,,,
1509,7.325243,-0.036993,0.025574,0.065965,-0.044581,0.0266,0.08178,-0.01799,0.024082,0.082832,-0.03134,0.025048,0.09417,,,,,,
1510,7.330097,-0.037006,0.025579,0.065971,-0.044588,0.026597,0.08179,-0.017998,0.024082,0.082845,-0.031346,0.025045,0.094178,,,,,,
1511,7.334951,-0.037019,0.025583,0.065977,-0.044596,0.026595,0.081801,-0.018007,0.024083,0.082859,-0.031353,0.025042,0.094186,,,,,,
1512,7.339806,-0.037032,0.025588,0.065984,-0.044604,0.026592,0.081811,-0.018016,0.024083,0.082872,-0.031359,0.025039,0.094194,,,,,,
1513,7.34466,-0.037045,0.025593,0.06599,-0.044611,0.02659,0.081822,-0.018025,0.024083,0.082886,-0.031365,0.025036,0.094202,,,,,,
1514,7.349515,-0.037058,0.025598,0.065997,-0.044619,0.026587,0.081832,-0.018034,0.024083,0.0829,-0.031371,0.025033,0.09421,,,,,,
1515,7.354369,-0.037072,0.025602,0.066004,-0.044627,0.026585,0.081843,-0.018044,0.024083,0.082914,-0.031378,0.02503,0.094218,,,,,,
1516,7.359223,-0.037085,0.025607,0.06601,-0.044635,0.026582,0.081854,-0.018053,0.024084,0.082928,-0.031384,0.025027,0.094226,,,,,,
1517,7.364078,-0.037098,0.025612,0.066017,-0.044643,0.02658,0.081864,-0.018063,0.024084,0.082941,-0.031391,0.025024,0.094235,,,,,,
1518,7.368932,-0.037111,0.025617,0.066024,-0.044651,0.026577,0.081875,-0.018073,0.024084,0.082955,-0.031397,0.025022,0.094243,,,,,,
1519,7.373786,-0.037125,0.025622,0.066031,-0.044659,0.026575,0.081886,-0.018083,0.024084,0.082969,-0.031404,0.025019,0.094252,,,,,,
