Format Version,1.21,Take Name,SamTrail2,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2016-02-02 02.44.51.312 PM,Total Frames in Take,2616,Total Exported Frames,2616,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,
,,soft actuator:constant 0,soft actuator:constant 0,soft actuator:constant 0,soft actuator:end point,soft actuator:end point,soft actuator:end point,soft actuator:middle point,soft actuator:middle point,soft actuator:middle point,,,,,,,,,
,,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000000,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000002,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,8392B20CF49E35717C273B6500000003,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
1658,13.816667,-0.031533,0.096678,0.097949,0.037306,0.09673,0.159386,0.018137,0.096075,0.094453,,,,,,,,,
1659,13.825,-0.031693,0.096699,0.097826,0.037867,0.096934,0.15963,0.017836,0.096055,0.094495,,,,,,,,,
1660,13.833333,-0.031422,0.096671,0.09797,0.037207,0.096769,0.159286,0.018372,0.096195,0.094496,,,,,,,,,
1661,13.841667,-0.031645,0.096701,0.097904,0.037519,0.096818,0.159626,0.017903,0.096057,0.094514,,,,,,,,,
1662,13.85,-0.031591,0.096692,0.097842,0.037573,0.096931,0.159527,0.018024,0.096107,0.094546,,,,,,,,,
1663,13.858333,-0.031472,0.096679,0.097971,0.03702,0.096713,0.159371,0.018234,0.096134,0.094533,,,,,,,,,
1664,13.866667,-0.031721,0.09671,0.097848,0.037686,0.096909,0.15975,0.017787,0.096063,0.094519,,,,,,,,,
1665,13.875,-0.031476,0.096678,0.09792,0.037189,0.096857,0.159356,0.018312,0.096201,0.0945,,,,,,,,,
1666,13.883333,-0.031589,0.096693,0.097922,0.037192,0.096763,0.159537,0.018023,0.096069,0.094479,,,,,,,,,
1667,13.891667,-0.031656,0.096699,0.097811,0.037583,0.096952,0.159601,0.017898,0.096075,0.094517,,,,,,,,,
1668,13.9,-0.031414,0.096677,0.097955,0.036919,0.096762,0.159262,0.018353,0.096178,0.094499,,,,,,,,,
1669,13.908333,-0.031679,0.096706,0.097852,0.037504,0.096888,0.159687,0.017829,0.096022,0.094514,,,,,,,,,
1670,13.916667,-0.031533,0.096683,0.097849,0.037297,0.096914,0.159455,0.018164,0.096099,0.094532,,,,,,,,,
1671,13.925,-0.031512,0.096673,0.097937,0.036944,0.096742,0.159478,0.018165,0.096076,0.09452,,,,,,,,,
1672,13.933333,-0.031699,0.096697,0.097803,0.037563,0.096949,0.159751,0.01783,0.096054,0.094533,,,,,,,,,
1673,13.941667,-0.031416,0.096669,0.097946,0.036915,0.096849,0.159355,0.018374,0.0962,0.094532,,,,,,,,,
1674,13.95,-0.031624,0.096697,0.097892,0.037167,0.096801,0.159691,0.017921,0.096064,0.094537,,,,,,,,,
1675,13.958333,-0.0316,0.096686,0.097823,0.037313,0.096966,0.159583,0.017988,0.096096,0.094564,,,,,,,,,
1676,13.966667,-0.031444,0.096668,0.097962,0.036741,0.096743,0.159383,0.018268,0.096109,0.09454,,,,,,,,,
1677,13.975,-0.031714,0.096696,0.097846,0.037432,0.096919,0.15978,0.017787,0.096028,0.094537,,,,,,,,,
1678,13.983333,-0.031486,0.096667,0.0979,0.036985,0.096904,0.15942,0.018253,0.096115,0.094543,,,,,,,,,
1679,13.991667,-0.031564,0.096674,0.097914,0.036894,0.096775,0.159596,0.018062,0.09605,0.094519,,,,,,,,,
1680,14,-0.031657,0.096681,0.097801,0.037349,0.096972,0.159715,0.017882,0.09607,0.094556,,,,,,,,,
1681,14.008333,-0.031406,0.096656,0.097963,0.036639,0.096789,0.159377,0.018364,0.096184,0.094562,,,,,,,,,
1682,14.016667,-0.031668,0.096693,0.097867,0.037131,0.096854,0.159802,0.017836,0.096033,0.094576,,,,,,,,,
1683,14.025,-0.031549,0.096676,0.097859,0.037007,0.096964,0.159573,0.018104,0.096112,0.094603,,,,,,,,,
1684,14.033333,-0.031502,0.096663,0.097959,0.036589,0.096735,0.159575,0.018182,0.0961,0.094588,,,,,,,,,
1685,14.041667,-0.031715,0.096696,0.097829,0.037246,0.096942,0.159862,0.017792,0.09606,0.094596,,,,,,,,,
1686,14.05,-0.031445,0.096654,0.097963,0.036636,0.096862,0.159472,0.01835,0.096212,0.09458,,,,,,,,,
1687,14.058333,-0.031624,0.096682,0.097918,0.036804,0.096794,0.159787,0.017938,0.096066,0.0946,,,,,,,,,
1688,14.066667,-0.031636,0.096685,0.097836,0.037033,0.096971,0.15972,0.017946,0.09611,0.094636,,,,,,,,,
1689,14.075,-0.031447,0.096653,0.097983,0.036375,0.09675,0.15953,0.018311,0.096197,0.094622,,,,,,,,,
1690,14.083333,-0.031718,0.096703,0.097861,0.037062,0.096906,0.159931,0.017777,0.096043,0.094627,,,,,,,,,
1691,14.091667,-0.03151,0.096669,0.097914,0.03668,0.096913,0.159598,0.018215,0.096122,0.094638,,,,,,,,,
1692,14.1,-0.031557,0.096667,0.097953,0.036497,0.096741,0.159773,0.018071,0.096079,0.094629,,,,,,,,,
1693,14.108333,-0.031676,0.096681,0.097836,0.037032,0.09696,0.159905,0.017851,0.096072,0.094671,,,,,,,,,
1694,14.116667,-0.031412,0.096654,0.097983,0.036307,0.096795,0.159569,0.018335,0.09614,0.094671,,,,,,,,,
1695,14.125,-0.031657,0.096694,0.097895,0.036784,0.096842,0.159961,0.017848,0.096044,0.094662,,,,,,,,,
1696,14.133333,-0.03156,0.096673,0.097859,0.036721,0.096958,0.159743,0.018083,0.096111,0.094677,,,,,,,,,
1697,14.141667,-0.031488,0.096664,0.097956,0.036219,0.096742,0.159714,0.018205,0.096108,0.094647,,,,,,,,,
1698,14.15,-0.031709,0.096695,0.097816,0.03692,0.096916,0.160012,0.017788,0.096057,0.094636,,,,,,,,,
1699,14.158333,-0.031436,0.096652,0.097939,0.036283,0.09685,0.159616,0.018343,0.096213,0.094631,,,,,,,,,
1700,14.166667,-0.031607,0.096683,0.097897,0.036431,0.096777,0.159894,0.017952,0.096085,0.094623,,,,,,,,,
1701,14.175,-0.031625,0.096681,0.097827,0.036706,0.096959,0.15985,0.017935,0.096101,0.094655,,,,,,,,,
1702,14.183333,-0.03143,0.096653,0.09796,0.036042,0.09676,0.159607,0.018328,0.0962,0.094641,,,,,,,,,
1703,14.191667,-0.031698,0.096686,0.09783,0.036723,0.096875,0.160031,0.017778,0.096044,0.094635,,,,,,,,,
1704,14.2,-0.031497,0.096651,0.097886,0.036325,0.096902,0.159688,0.018211,0.096126,0.094625,,,,,,,,,
1705,14.208333,-0.031538,0.096661,0.097904,0.036154,0.09676,0.159801,0.018089,0.096088,0.094606,,,,,,,,,
1706,14.216667,-0.03166,0.096672,0.097785,0.036671,0.09694,0.15994,0.01784,0.096074,0.094611,,,,,,,,,
1707,14.225,-0.031396,0.096637,0.097927,0.035968,0.096811,0.159539,0.018379,0.096194,0.094588,,,,,,,,,
1708,14.233333,-0.031637,0.096676,0.097823,0.03642,0.09683,0.159937,0.017863,0.09604,0.094576,,,,,,,,,
1709,14.241667,-0.031543,0.096657,0.097792,0.036377,0.096942,0.159743,0.018077,0.096101,0.09458,,,,,,,,,
1710,14.25,-0.031465,0.09664,0.097884,0.035917,0.096748,0.159641,0.018224,0.096087,0.094565,,,,,,,,,
1711,14.258333,-0.031683,0.096669,0.097753,0.0366,0.096909,0.159986,0.017802,0.096029,0.094551,,,,,,,,,
1712,14.266667,-0.031419,0.096628,0.097878,0.036002,0.096862,0.159573,0.01834,0.096185,0.09455,,,,,,,,,
1713,14.275,-0.03157,0.096649,0.097838,0.036131,0.096788,0.159844,0.017985,0.09605,0.094545,,,,,,,,,
1714,14.283333,-0.0316,0.096655,0.09776,0.036398,0.096939,0.159846,0.017931,0.096079,0.09457,,,,,,,,,
1715,14.291667,-0.031418,0.09663,0.097894,0.035753,0.096751,0.159548,0.018333,0.096182,0.094574,,,,,,,,,
1716,14.3,-0.031679,0.096669,0.097781,0.036357,0.096861,0.159993,0.01779,0.096033,0.094571,,,,,,,,,
1717,14.308333,-0.031495,0.096637,0.097819,0.036057,0.096906,0.159683,0.018193,0.096103,0.094563,,,,,,,,,
1718,14.316667,-0.03152,0.096651,0.097857,0.03586,0.096758,0.159752,0.018114,0.096082,0.094561,,,,,,,,,
1719,14.325,-0.031654,0.096659,0.097753,0.036423,0.096931,0.15997,0.017838,0.09605,0.094563,,,,,,,,,
1720,14.333333,-0.031385,0.096623,0.097905,0.035805,0.096825,0.159563,0.018378,0.096175,0.094586,,,,,,,,,
1721,14.341667,-0.031619,0.096661,0.097822,0.036223,0.096817,0.159949,0.017892,0.096017,0.094584,,,,,,,,,
1722,14.35,-0.031548,0.096642,0.097793,0.03626,0.096936,0.159815,0.018044,0.096063,0.094615,,,,,,,,,
1723,14.358333,-0.031452,0.096634,0.09789,0.035788,0.096763,0.159668,0.018244,0.096076,0.094612,,,,,,,,,
1724,14.366667,-0.031686,0.096669,0.097779,0.036471,0.096922,0.16008,0.017784,0.096024,0.094618,,,,,,,,,
1725,14.375,-0.031445,0.096632,0.09789,0.035958,0.096896,0.159692,0.018328,0.096185,0.094636,,,,,,,,,
1726,14.383333,-0.031563,0.096643,0.097867,0.035996,0.096779,0.15993,0.018005,0.096049,0.094636,,,,,,,,,
1727,14.391667,-0.031612,0.096641,0.09778,0.036332,0.096953,0.15998,0.017903,0.096055,0.094655,,,,,,,,,
1728,14.4,-0.031391,0.09662,0.097915,0.035696,0.0968,0.159632,0.018362,0.096159,0.094656,,,,,,,,,
1729,14.408333,-0.031652,0.096663,0.097799,0.036289,0.09688,0.16007,0.017818,0.095982,0.094643,,,,,,,,,
1730,14.416667,-0.031496,0.096633,0.097819,0.036092,0.096936,0.159777,0.018173,0.09605,0.094645,,,,,,,,,
1731,14.425,-0.031492,0.096631,0.097863,0.035838,0.096781,0.15979,0.018165,0.096018,0.094624,,,,,,,,,
1732,14.433333,-0.031653,0.096658,0.097752,0.036448,0.096964,0.16006,0.017829,0.096003,0.09463,,,,,,,,,
1733,14.441667,-0.031391,0.096617,0.097905,0.035824,0.09686,0.159657,0.018355,0.096078,0.094652,,,,,,,,,
1734,14.45,-0.031593,0.096651,0.097837,0.03615,0.096819,0.160032,0.017918,0.095999,0.09466,,,,,,,,,
1735,14.458333,-0.031564,0.096643,0.097794,0.036252,0.096968,0.159932,0.018013,0.096055,0.094698,,,,,,,,,
1736,14.466667,-0.031439,0.096629,0.097913,0.035729,0.096775,0.159754,0.0183,0.096141,0.0947,,,,,,,,,
1737,14.475,-0.031686,0.096665,0.097793,0.03641,0.096918,0.160179,0.01779,0.095991,0.094701,,,,,,,,,
1738,14.483333,-0.031446,0.096624,0.097888,0.035955,0.096924,0.159778,0.018317,0.096138,0.094701,,,,,,,,,
1739,14.491667,-0.031538,0.096643,0.097864,0.035966,0.09679,0.159974,0.018052,0.096008,0.094686,,,,,,,,,
1740,14.5,-0.031605,0.096646,0.097786,0.036382,0.096983,0.160055,0.017905,0.09601,0.094704,,,,,,,,,
1741,14.508333,-0.031372,0.096625,0.097921,0.035753,0.096823,0.159688,0.018362,0.096051,0.094706,,,,,,,,,
1742,14.516667,-0.031633,0.096659,0.097809,0.036323,0.09689,0.16013,0.017846,0.095951,0.094703,,,,,,,,,
1743,14.525,-0.031501,0.096633,0.097829,0.036156,0.096954,0.159877,0.018165,0.096034,0.094711,,,,,,,,,
1744,14.533333,-0.031482,0.096624,0.0979,0.035879,0.096774,0.159883,0.018189,0.096024,0.094726,,,,,,,,,
1745,14.541667,-0.031659,0.09665,0.097798,0.036516,0.096967,0.160188,0.017831,0.095996,0.094731,,,,,,,,,
1746,14.55,-0.031389,0.096616,0.097944,0.035948,0.096882,0.159783,0.018362,0.096076,0.094752,,,,,,,,,
1747,14.558333,-0.031589,0.096646,0.097866,0.036268,0.096829,0.160135,0.017933,0.095982,0.094765,,,,,,,,,
1748,14.566667,-0.031563,0.096637,0.097826,0.036453,0.096994,0.160026,0.018003,0.096012,0.094783,,,,,,,,,
1749,14.575,-0.03142,0.096619,0.097943,0.035976,0.096812,0.159821,0.01831,0.096021,0.094782,,,,,,,,,
1750,14.583333,-0.031672,0.096659,0.097824,0.036702,0.096944,0.160243,0.017809,0.09593,0.09478,,,,,,,,,
1751,14.591667,-0.031449,0.096627,0.097904,0.036299,0.096938,0.159878,0.018293,0.09603,0.094797,,,,,,,,,
1752,14.6,-0.03153,0.096631,0.097918,0.036314,0.096808,0.160051,0.018082,0.095972,0.094799,,,,,,,,,
1753,14.608333,-0.031623,0.096644,0.097836,0.036798,0.097005,0.160181,0.017898,0.095979,0.094822,,,,,,,,,
1754,14.616667,-0.031378,0.096615,0.098005,0.036172,0.096832,0.159828,0.018371,0.09605,0.094848,,,,,,,,,
1755,14.625,-0.031644,0.096656,0.097883,0.036752,0.096882,0.160248,0.01785,0.09595,0.094845,,,,,,,,,
1756,14.633333,-0.031521,0.096636,0.097893,0.036671,0.096994,0.159995,0.018138,0.096032,0.09487,,,,,,,,,
1757,14.641667,-0.031475,0.096627,0.097964,0.036336,0.096778,0.159958,0.018226,0.096011,0.094842,,,,,,,,,
1758,14.65,-0.031679,0.096658,0.097855,0.037082,0.096993,0.160253,0.017824,0.09595,0.094827,,,,,,,,,
1759,14.658333,-0.031398,0.096615,0.097982,0.036491,0.096907,0.159823,0.018377,0.096033,0.094833,,,,,,,,,
1760,14.666667,-0.031581,0.096645,0.097916,0.036769,0.096834,0.160126,0.017971,0.095939,0.094822,,,,,,,,,
1761,14.675,-0.031574,0.096636,0.09786,0.037043,0.097025,0.160041,0.017992,0.09597,0.094852,,,,,,,,,
1762,14.683333,-0.031401,0.096613,0.098,0.036506,0.096824,0.159818,0.018353,0.096018,0.094845,,,,,,,,,
1763,14.691667,-0.031677,0.096663,0.097881,0.03723,0.096953,0.16021,0.017808,0.095915,0.094837,,,,,,,,,
1764,14.7,-0.031471,0.096626,0.097942,0.036898,0.096975,0.159845,0.01827,0.096023,0.094847,,,,,,,,,
1765,14.708333,-0.031525,0.096629,0.097965,0.036809,0.096793,0.159993,0.018117,0.095985,0.094834,,,,,,,,,
1766,14.716667,-0.031647,0.096644,0.097886,0.037393,0.097025,0.160109,0.017874,0.095971,0.094832,,,,,,,,,
1767,14.725,-0.031382,0.096612,0.098039,0.036743,0.096871,0.159718,0.018389,0.096035,0.094843,,,,,,,,,
1768,14.733333,-0.03164,0.096653,0.097915,0.037312,0.096898,0.160118,0.017873,0.095933,0.094836,,,,,,,,,
1769,14.741667,-0.031533,0.09663,0.097903,0.037384,0.097031,0.159911,0.018134,0.096033,0.094881,,,,,,,,,
1770,14.75,-0.031446,0.096616,0.097992,0.037118,0.096826,0.15983,0.018286,0.09597,0.094853,,,,,,,,,
1771,14.758333,-0.031677,0.096649,0.097884,0.037892,0.096998,0.160132,0.017836,0.095877,0.094845,,,,,,,,,
1772,14.766667,-0.031406,0.096603,0.097987,0.037452,0.096961,0.159721,0.018393,0.095959,0.094835,,,,,,,,,
1773,14.775,-0.031559,0.096628,0.097952,0.037681,0.096898,0.159966,0.018025,0.095871,0.09483,,,,,,,,,
1774,14.783333,-0.031581,0.096631,0.097887,0.03802,0.097022,0.159957,0.017995,0.0959,0.094848,,,,,,,,,
1775,14.791667,-0.031384,0.096613,0.098039,0.037576,0.096905,0.159677,0.018391,0.095966,0.094851,,,,,,,,,
1776,14.8,-0.03167,0.09665,0.097916,0.038284,0.096958,0.160048,0.017839,0.095854,0.09486,,,,,,,,,
1777,14.808333,-0.031476,0.096609,0.097951,0.038071,0.096978,0.159731,0.018272,0.095938,0.094848,,,,,,,,,
1778,14.816667,-0.031506,0.096624,0.097991,0.038012,0.096863,0.159798,0.018188,0.095893,0.094816,,,,,,,,,
1779,14.825,-0.031647,0.096641,0.097892,0.038669,0.09701,0.159914,0.017903,0.095862,0.094821,,,,,,,,,
1780,14.833333,-0.031374,0.096606,0.098032,0.038174,0.096947,0.159504,0.018433,0.095937,0.094804,,,,,,,,,
1781,14.841667,-0.03161,0.096642,0.097946,0.03864,0.096917,0.159839,0.017943,0.095826,0.094799,,,,,,,,,
1782,14.85,-0.031531,0.096616,0.097924,0.038691,0.09703,0.159649,0.018129,0.095893,0.094796,,,,,,,,,
1783,14.858333,-0.031433,0.096609,0.098023,0.03837,0.096881,0.159502,0.018321,0.095899,0.094756,,,,,,,,,
1784,14.866667,-0.031686,0.096649,0.097908,0.039069,0.096987,0.159811,0.017855,0.095825,0.094754,,,,,,,,,
1785,14.875,-0.031421,0.096599,0.09801,0.038627,0.096979,0.159405,0.018381,0.095929,0.094731,,,,,,,,,
1786,14.883333,-0.031561,0.096634,0.097986,0.038819,0.096883,0.15962,0.018062,0.095851,0.094711,,,,,,,,,
1787,14.891667,-0.031602,0.096633,0.097918,0.039179,0.097014,0.159602,0.017993,0.095862,0.094725,,,,,,,,,
1788,14.9,-0.031389,0.096607,0.09805,0.03868,0.096916,0.159282,0.018402,0.095903,0.094694,,,,,,,,,
1789,14.908333,-0.031668,0.09665,0.09793,0.039305,0.096939,0.159639,0.017874,0.095805,0.094693,,,,,,,,,
1790,14.916667,-0.03149,0.096616,0.097961,0.039125,0.09697,0.159331,0.018264,0.095905,0.094664,,,,,,,,,
1791,14.925,-0.031496,0.09662,0.098017,0.03903,0.096862,0.159377,0.018216,0.095876,0.094633,,,,,,,,,
1792,14.933333,-0.031667,0.096643,0.097918,0.039625,0.09699,0.15952,0.017903,0.095843,0.094646,,,,,,,,,
1793,14.941667,-0.031385,0.096607,0.098057,0.039097,0.096905,0.159127,0.018415,0.095919,0.094611,,,,,,,,,
1794,14.95,-0.031613,0.096638,0.097969,0.0395,0.09688,0.159432,0.017962,0.095817,0.094621,,,,,,,,,
1795,14.958333,-0.031545,0.096624,0.097943,0.039646,0.09702,0.159251,0.018113,0.095877,0.094613,,,,,,,,,
1796,14.966667,-0.031428,0.096612,0.098035,0.039298,0.096856,0.159098,0.018367,0.095937,0.09458,,,,,,,,,
1797,14.975,-0.031691,0.096643,0.097936,0.04,0.096967,0.159397,0.017865,0.0958,0.094586,,,,,,,,,
1798,14.983333,-0.031424,0.096605,0.098012,0.039589,0.096953,0.159025,0.018403,0.095954,0.094552,,,,,,,,,
1799,14.991667,-0.031551,0.096638,0.098008,0.039716,0.096855,0.15919,0.018105,0.095835,0.094527,,,,,,,,,
1800,15,-0.03161,0.096641,0.097936,0.040114,0.097022,0.159202,0.017989,0.095851,0.094532,,,,,,,,,
1801,15.008333,-0.031383,0.096605,0.09807,0.039632,0.096875,0.158881,0.018434,0.095953,0.094513,,,,,,,,,
1802,15.016667,-0.031662,0.096653,0.097965,0.040212,0.096941,0.159237,0.017891,0.095806,0.094519,,,,,,,,,
1803,15.025,-0.031504,0.096627,0.097983,0.040103,0.097014,0.158994,0.018233,0.095892,0.094506,,,,,,,,,
1804,15.033333,-0.031497,0.096626,0.098051,0.039918,0.096839,0.158994,0.018235,0.09587,0.094477,,,,,,,,,
1805,15.041667,-0.031684,0.096649,0.097956,0.040563,0.096979,0.159164,0.017892,0.095821,0.094493,,,,,,,,,
1806,15.05,-0.031404,0.096604,0.098077,0.040103,0.096926,0.158811,0.018446,0.095968,0.094478,,,,,,,,,
1807,15.058333,-0.031612,0.096646,0.098036,0.04052,0.096903,0.159072,0.017991,0.095803,0.094503,,,,,,,,,
1808,15.066667,-0.031567,0.096628,0.097995,0.040741,0.097009,0.15892,0.018092,0.095849,0.094505,,,,,,,,,
1809,15.075,-0.031432,0.096621,0.098095,0.040398,0.096896,0.158747,0.018358,0.095859,0.094465,,,,,,,,,
1810,15.083333,-0.031701,0.096659,0.097999,0.041053,0.096942,0.159022,0.017864,0.095777,0.094485,,,,,,,,,
1811,15.091667,-0.031458,0.096615,0.098053,0.040781,0.096996,0.15869,0.018338,0.095879,0.094443,,,,,,,,,
1812,15.1,-0.031556,0.09663,0.098088,0.04085,0.096858,0.158818,0.018134,0.095828,0.094431,,,,,,,,,
1813,15.108333,-0.031653,0.096642,0.09801,0.041297,0.096981,0.158864,0.017967,0.095824,0.09445,,,,,,,,,
1814,15.116667,-0.0314,0.096612,0.098125,0.040827,0.09694,0.158546,0.018398,0.095885,0.094429,,,,,,,,,
1815,15.125,-0.031675,0.096658,0.098035,0.041379,0.096917,0.15885,0.017914,0.095778,0.094446,,,,,,,,,
1816,15.133333,-0.031586,0.096635,0.09808,0.041817,0.096997,0.158719,0.018102,0.095813,0.094505,,,,,,,,,
1817,15.141667,-0.031424,0.096624,0.098157,0.04201,0.096995,0.15853,0.018412,0.0959,0.094565,,,,,,,,,
1818,15.15,-0.031655,0.096657,0.098095,0.04244,0.096983,0.158675,0.017995,0.095711,0.09453,,,,,,,,,
1819,15.158333,-0.031543,0.096623,0.098078,0.042615,0.097063,0.158502,0.018178,0.095716,0.094495,,,,,,,,,
1820,15.166667,-0.03144,0.096616,0.098131,0.042551,0.097054,0.15832,0.018367,0.095766,0.09446,,,,,,,,,
1821,15.175,-0.031674,0.096651,0.098086,0.042956,0.096966,0.158455,0.017969,0.095705,0.094438,,,,,,,,,
1822,15.183333,-0.031552,0.096628,0.09811,0.043219,0.097036,0.15832,0.018192,0.095759,0.094511,,,,,,,,,
1823,15.191667,-0.031471,0.096629,0.098184,0.04319,0.096972,0.158212,0.018356,0.095793,0.094508,,,,,,,,,
1824,15.2,-0.03169,0.096659,0.098114,0.043612,0.096944,0.158339,0.017963,0.095706,0.09448,,,,,,,,,
1825,15.208333,-0.031533,0.096629,0.098134,0.043808,0.09705,0.158118,0.018248,0.095759,0.094482,,,,,,,,,
1826,15.216667,-0.031487,0.096627,0.098171,0.043804,0.096983,0.157979,0.018346,0.095748,0.094415,,,,,,,,,
1827,15.225,-0.031685,0.09667,0.098101,0.044258,0.096969,0.158049,0.017981,0.095645,0.094386,,,,,,,,,
1828,15.233333,-0.031506,0.096631,0.098125,0.044486,0.097059,0.157868,0.018302,0.095704,0.094418,,,,,,,,,
1829,15.241667,-0.031491,0.096635,0.09818,0.044547,0.097008,0.157763,0.018344,0.095704,0.094359,,,,,,,,,
1830,15.25,-0.031684,0.096662,0.098113,0.045071,0.096977,0.157825,0.01799,0.095615,0.094365,,,,,,,,,
1831,15.258333,-0.031496,0.096626,0.098165,0.045334,0.097083,0.157587,0.018344,0.095686,0.094394,,,,,,,,,
1832,15.266667,-0.031506,0.09663,0.098223,0.045466,0.097002,0.157477,0.018323,0.095659,0.094333,,,,,,,,,
1833,15.275,-0.03169,0.096661,0.098158,0.046113,0.096979,0.157504,0.018003,0.095577,0.094351,,,,,,,,,
1834,15.283333,-0.031479,0.096633,0.098224,0.04635,0.097128,0.157217,0.018415,0.095674,0.09437,,,,,,,,,
1835,15.291667,-0.031523,0.096648,0.098247,0.046455,0.097009,0.157109,0.018312,0.095611,0.094254,,,,,,,,,
1836,15.3,-0.031688,0.096662,0.098172,0.047068,0.09699,0.157116,0.018019,0.095555,0.09427,,,,,,,,,
1837,15.308333,-0.031463,0.096638,0.098246,0.047217,0.097162,0.156805,0.018465,0.095657,0.094273,,,,,,,,,
1838,15.316667,-0.031539,0.096649,0.098248,0.047362,0.096944,0.156734,0.01828,0.095573,0.09416,,,,,,,,,
1839,15.325,-0.03167,0.096663,0.098187,0.048032,0.096985,0.156652,0.018065,0.095537,0.094171,,,,,,,,,
1840,15.333333,-0.031432,0.096628,0.098262,0.048216,0.097168,0.156341,0.01855,0.095675,0.094172,,,,,,,,,
1841,15.341667,-0.031528,0.096643,0.098238,0.048322,0.096951,0.156243,0.018297,0.095521,0.094012,,,,,,,,,
1842,15.35,-0.031656,0.096668,0.09818,0.048964,0.096974,0.156105,0.018086,0.095488,0.094029,,,,,,,,,
1843,15.358333,-0.031504,0.096657,0.098293,0.049842,0.097194,0.155808,0.018401,0.095553,0.094187,,,,,,,,,
1844,15.366667,-0.031442,0.096644,0.098326,0.050103,0.097048,0.155567,0.018549,0.095592,0.09409,,,,,,,,,
1845,15.375,-0.031654,0.096678,0.098233,0.050473,0.096888,0.155364,0.018138,0.095457,0.093907,,,,,,,,,
1846,15.383333,-0.031577,0.096666,0.098312,0.051232,0.09715,0.155052,0.018288,0.095476,0.093946,,,,,,,,,
1847,15.391667,-0.031381,0.096639,0.098348,0.051541,0.097138,0.154657,0.018628,0.095552,0.093881,,,,,,,,,
1848,15.4,-0.031593,0.096656,0.098281,0.051825,0.096824,0.154436,0.018238,0.095485,0.093645,,,,,,,,,
1849,15.408333,-0.031648,0.096682,0.09831,0.052697,0.097044,0.154073,0.018217,0.095497,0.093626,,,,,,,,,
1850,15.416667,-0.031413,0.096641,0.098337,0.053252,0.097195,0.153739,0.018639,0.095517,0.093651,,,,,,,,,
1851,15.425,-0.031493,0.096649,0.098304,0.053357,0.096933,0.153389,0.018446,0.095461,0.093342,,,,,,,,,
1852,15.433333,-0.031654,0.096678,0.098246,0.053923,0.096965,0.153044,0.018168,0.095426,0.093218,,,,,,,,,
1853,15.441667,-0.0315,0.096656,0.098307,0.054746,0.097195,0.152647,0.018507,0.095491,0.093336,,,,,,,,,
1854,15.45,-0.031439,0.096645,0.098325,0.054888,0.097063,0.152325,0.018594,0.095459,0.09314,,,,,,,,,
1855,15.458333,-0.031661,0.096673,0.098239,0.055301,0.096831,0.152021,0.018184,0.095401,0.092942,,,,,,,,,
1856,15.466667,-0.031597,0.096676,0.09836,0.056177,0.097077,0.151657,0.018349,0.095444,0.093045,,,,,,,,,
1857,15.475,-0.031387,0.096647,0.098374,0.056522,0.097115,0.151282,0.01867,0.09547,0.092975,,,,,,,,,
1858,15.483333,-0.031604,0.096671,0.098287,0.056707,0.096826,0.151005,0.018273,0.095349,0.092694,,,,,,,,,
1859,15.491667,-0.031652,0.096692,0.098339,0.057525,0.097029,0.150573,0.018256,0.095372,0.09272,,,,,,,,,
1860,15.5,-0.031446,0.096653,0.098362,0.058246,0.097125,0.150164,0.018636,0.095451,0.092765,,,,,,,,,
1861,15.508333,-0.031508,0.096659,0.09835,0.058326,0.096876,0.149789,0.018451,0.095353,0.092451,,,,,,,,,
1862,15.516667,-0.03165,0.09669,0.09827,0.05897,0.096933,0.149277,0.018221,0.095341,0.092326,,,,,,,,,
1863,15.525,-0.0315,0.09666,0.098346,0.059794,0.097114,0.148842,0.018521,0.095395,0.092436,,,,,,,,,
1864,15.533333,-0.031433,0.096648,0.098317,0.059941,0.096924,0.148394,0.018576,0.095346,0.092125,,,,,,,,,
1865,15.541667,-0.031668,0.096687,0.098246,0.060326,0.096815,0.147926,0.018201,0.095316,0.091871,,,,,,,,,
1866,15.55,-0.031589,0.096681,0.098368,0.061272,0.097037,0.147428,0.018359,0.09534,0.092018,,,,,,,,,
1867,15.558333,-0.031384,0.096644,0.098365,0.061664,0.096974,0.146996,0.018645,0.095373,0.091866,,,,,,,,,
1868,15.566667,-0.031614,0.096682,0.098287,0.061804,0.096759,0.146515,0.018281,0.095315,0.0915,,,,,,,,,
1869,15.575,-0.031647,0.096684,0.098334,0.062645,0.096984,0.146003,0.018273,0.09532,0.091533,,,,,,,,,
1870,15.583333,-0.031435,0.096652,0.098344,0.063353,0.097024,0.145564,0.018609,0.095383,0.09157,,,,,,,,,
1871,15.591667,-0.031519,0.096664,0.098317,0.063366,0.096767,0.145085,0.01841,0.095313,0.091193,,,,,,,,,
