Format Version,1.21,,2016-02-19 04.26.29.968 PM,Total Frames in Take,Take Name,Best motion Take 2016-02-19 04.26.29 PM,Capture Frame Rate,,Total Exported Frames,5509,120,Export Frame Rate,120,Capture Start Time,,,5509,,,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,,,,,,,,,,,,
,,MarkerSet:Away from port top,MarkerSet:Away from port top,MarkerSet:Away from port top,MarkerSet:Ridgeside away from port,MarkerSet:Ridgeside away from port,MarkerSet:Ridgeside away from port,MarkerSet:Close to port top,MarkerSet:Close to port top,MarkerSet:Close to port top,MarkerSet:Ridge side close to port,MarkerSet:Ridge side close to port,MarkerSet:Ridge side close to port,,,,,,,,,,,,
,,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000000,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000001,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000002,8392B20CF49E357161174D8F00000003,8392B20CF49E357161174D8F00000003,8392B20CF49E357161174D8F00000003,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
2421,20.175,0.075639,0.087908,0.064724,0.062275,0.089001,0.076377,0.09047,0.087564,0.084995,0.076013,0.088691,0.094795,,,,,,,,,,,,
2422,20.183333,0.075638,0.087907,0.064721,0.062275,0.089002,0.076375,0.090471,0.087563,0.084995,0.076014,0.088691,0.094794,,,,,,,,,,,,
2423,20.191667,0.075638,0.087906,0.064718,0.062275,0.089002,0.076373,0.090472,0.087563,0.084995,0.076015,0.088691,0.094793,,,,,,,,,,,,
2424,20.2,0.075637,0.087905,0.064716,0.062275,0.089002,0.076371,0.090473,0.087562,0.084994,0.076015,0.088691,0.094792,,,,,,,,,,,,
2425,20.208333,0.075637,0.087905,0.064713,0.062274,0.089003,0.076369,0.090474,0.087562,0.084994,0.076016,0.088691,0.094791,,,,,,,,,,,,
2426,20.216667,0.075636,0.087904,0.06471,0.062274,0.089003,0.076367,0.090475,0.087562,0.084994,0.076016,0.088692,0.094791,,,,,,,,,,,,
2427,20.225,0.075636,0.087903,0.064708,0.062274,0.089003,0.076365,0.090476,0.087561,0.084994,0.076017,0.088692,0.09479,,,,,,,,,,,,
2428,20.233333,0.075635,0.087902,0.064705,0.062274,0.089004,0.076363,0.090477,0.087561,0.084994,0.076018,0.088692,0.094789,,,,,,,,,,,,
2429,20.241667,0.075635,0.087902,0.064702,0.062273,0.089004,0.076361,0.090477,0.08756,0.084994,0.076018,0.088692,0.094788,,,,,,,,,,,,
2430,20.25,0.075634,0.087901,0.0647,0.062273,0.089004,0.076359,0.090478,0.08756,0.084993,0.076019,0.088692,0.094788,,,,,,,,,,,,
2431,20.258333,0.075633,0.0879,0.064697,0.062273,0.089005,0.076357,0.090479,0.087559,0.084993,0.076019,0.088693,0.094787,,,,,,,,,,,,
2432,20.266667,0.075633,0.0879,0.064695,0.062273,0.089005,0.076355,0.09048,0.087559,0.084993,0.07602,0.088693,0.094786,,,,,,,,,,,,
2433,20.275,0.075632,0.087899,0.064692,0.062272,0.089005,0.076353,0.090481,0.087558,0.084993,0.076021,0.088693,0.094786,,,,,,,,,,,,
2434,20.283333,0.075632,0.087898,0.06469,0.062272,0.089005,0.076351,0.090482,0.087558,0.084993,0.076021,0.088693,0.094785,,,,,,,,,,,,
2435,20.291667,0.075631,0.087898,0.064687,0.062272,0.089006,0.076349,0.090483,0.087557,0.084993,0.076022,0.088693,0.094785,,,,,,,,,,,,
2436,20.3,0.07563,0.087897,0.064685,0.062271,0.089006,0.076347,0.090484,0.087557,0.084993,0.076023,0.088693,0.094784,,,,,,,,,,,,
2437,20.308333,0.07563,0.087896,0.064682,0.062271,0.089006,0.076345,0.090485,0.087556,0.084993,0.076023,0.088693,0.094784,,,,,,,,,,,,
2438,20.316667,0.075629,0.087896,0.06468,0.06227,0.089007,0.076343,0.090486,0.087556,0.084993,0.076024,0.088694,0.094783,,,,,,,,,,,,
2439,20.325,0.075628,0.087895,0.064678,0.06227,0.089007,0.076341,0.090487,0.087555,0.084993,0.076024,0.088694,0.094783,,,,,,,,,,,,
2440,20.333333,0.075628,0.087894,0.064675,0.06227,0.089007,0.076339,0.090488,0.087554,0.084993,0.076025,0.088694,0.094782,,,,,,,,,,,,
2441,20.341667,0.075627,0.087894,0.064673,0.062269,0.089007,0.076337,0.090489,0.087554,0.084993,0.076026,0.088694,0.094782,,,,,,,,,,,,
2442,20.35,0.075626,0.087893,0.06467,0.062269,0.089008,0.076335,0.090489,0.087553,0.084993,0.076026,0.088694,0.094781,,,,,,,,,,,,
2443,20.358333,0.075625,0.087892,0.064668,0.062268,0.089008,0.076334,0.09049,0.087553,0.084993,0.076027,0.088694,0.094781,,,,,,,,,,,,
2444,20.366667,0.075625,0.087892,0.064665,0.062268,0.089008,0.076332,0.090491,0.087552,0.084993,0.076027,0.088694,0.09478,,,,,,,,,,,,
2445,20.375,0.075624,0.087891,0.064663,0.062267,0.089008,0.07633,0.090492,0.087552,0.084993,0.076028,0.088694,0.09478,,,,,,,,,,,,
2446,20.383333,0.075623,0.08789,0.06466,0.062266,0.089009,0.076328,0.090493,0.087551,0.084993,0.076028,0.088695,0.094779,,,,,,,,,,,,
2447,20.391667,0.075622,0.08789,0.064658,0.062266,0.089009,0.076326,0.090494,0.087551,0.084993,0.076029,0.088695,0.094779,,,,,,,,,,,,
2448,20.4,0.075621,0.087889,0.064655,0.062265,0.089009,0.076324,0.090494,0.08755,0.084993,0.076029,0.088695,0.094778,,,,,,,,,,,,
2449,20.408333,0.075621,0.087889,0.064653,0.062265,0.089009,0.076322,0.090495,0.08755,0.084993,0.07603,0.088695,0.094778,,,,,,,,,,,,
2450,20.416667,0.07562,0.087888,0.06465,0.062264,0.08901,0.07632,0.090496,0.087549,0.084993,0.07603,0.088695,0.094777,,,,,,,,,,,,
2451,20.425,0.075619,0.087887,0.064648,0.062263,0.08901,0.076317,0.090497,0.087549,0.084993,0.076031,0.088695,0.094777,,,,,,,,,,,,
2452,20.433333,0.075618,0.087887,0.064645,0.062262,0.08901,0.076315,0.090498,0.087549,0.084993,0.076031,0.088695,0.094776,,,,,,,,,,,,
2453,20.441667,0.075617,0.087886,0.064643,0.062262,0.089011,0.076313,0.090498,0.087548,0.084993,0.076032,0.088695,0.094775,,,,,,,,,,,,
2454,20.45,0.075616,0.087886,0.06464,0.062261,0.089011,0.076311,0.090499,0.087548,0.084993,0.076032,0.088695,0.094775,,,,,,,,,,,,
2455,20.458333,0.075615,0.087885,0.064638,0.06226,0.089011,0.076309,0.0905,0.087547,0.084993,0.076033,0.088696,0.094774,,,,,,,,,,,,
2456,20.466667,0.075614,0.087884,0.064635,0.062259,0.089011,0.076307,0.0905,0.087547,0.084992,0.076033,0.088696,0.094774,,,,,,,,,,,,
2457,20.475,0.075612,0.087884,0.064632,0.062258,0.089012,0.076305,0.090501,0.087546,0.084992,0.076033,0.088696,0.094773,,,,,,,,,,,,
2458,20.483333,0.075611,0.087883,0.06463,0.062257,0.089012,0.076303,0.090501,0.087546,0.084992,0.076034,0.088696,0.094772,,,,,,,,,,,,
2459,20.491667,0.07561,0.087883,0.064627,0.062256,0.089012,0.0763,0.090502,0.087545,0.084992,0.076034,0.088696,0.094772,,,,,,,,,,,,
2460,20.5,0.075609,0.087882,0.064624,0.062255,0.089012,0.076298,0.090503,0.087545,0.084991,0.076034,0.088696,0.094771,,,,,,,,,,,,
2461,20.508333,0.075608,0.087882,0.064622,0.062254,0.089013,0.076296,0.090503,0.087545,0.084991,0.076035,0.088696,0.09477,,,,,,,,,,,,
2462,20.516667,0.075606,0.087881,0.064619,0.062253,0.089013,0.076294,0.090504,0.087544,0.084991,0.076035,0.088697,0.094769,,,,,,,,,,,,
2463,20.525,0.075605,0.087881,0.064616,0.062252,0.089013,0.076291,0.090504,0.087544,0.08499,0.076035,0.088697,0.094768,,,,,,,,,,,,
2464,20.533333,0.075604,0.08788,0.064613,0.062251,0.089013,0.076289,0.090505,0.087544,0.08499,0.076035,0.088697,0.094767,,,,,,,,,,,,
2465,20.541667,0.075602,0.087879,0.06461,0.06225,0.089014,0.076287,0.090505,0.087543,0.084989,0.076035,0.088697,0.094767,,,,,,,,,,,,
2466,20.55,0.075601,0.087879,0.064607,0.062248,0.089014,0.076284,0.090505,0.087543,0.084989,0.076035,0.088697,0.094766,,,,,,,,,,,,
2467,20.558333,0.075599,0.087878,0.064605,0.062247,0.089014,0.076282,0.090506,0.087543,0.084988,0.076036,0.088697,0.094765,,,,,,,,,,,,
2468,20.566667,0.075598,0.087878,0.064602,0.062246,0.089014,0.076279,0.090506,0.087542,0.084988,0.076036,0.088698,0.094764,,,,,,,,,,,,
2469,20.575,0.075596,0.087877,0.064599,0.062245,0.089015,0.076277,0.090506,0.087542,0.084987,0.076036,0.088698,0.094763,,,,,,,,,,,,
2470,20.583333,0.075594,0.087877,0.064596,0.062243,0.089015,0.076274,0.090507,0.087542,0.084987,0.076036,0.088698,0.094762,,,,,,,,,,,,
2471,20.591667,0.075593,0.087876,0.064593,0.062242,0.089015,0.076272,0.090507,0.087541,0.084986,0.076036,0.088698,0.09476,,,,,,,,,,,,
2472,20.6,0.075591,0.087876,0.06459,0.06224,0.089016,0.076269,0.090507,0.087541,0.084985,0.076036,0.088698,0.094759,,,,,,,,,,,,
2473,20.608333,0.075589,0.087875,0.064586,0.062239,0.089016,0.076267,0.090507,0.087541,0.084984,0.076035,0.088698,0.094758,,,,,,,,,,,,
2474,20.616667,0.075587,0.087875,0.064583,0.062237,0.089016,0.076264,0.090507,0.087541,0.084984,0.076035,0.088699,0.094757,,,,,,,,,,,,
2475,20.625,0.075585,0.087874,0.06458,0.062235,0.089016,0.076262,0.090508,0.087541,0.084983,0.076035,0.088699,0.094756,,,,,,,,,,,,
2476,20.633333,0.075584,0.087874,0.064577,0.062234,0.089017,0.076259,0.090508,0.08754,0.084982,0.076035,0.088699,0.094754,,,,,,,,,,,,
2477,20.641667,0.075582,0.087874,0.064574,0.062232,0.089017,0.076256,0.090508,0.08754,0.084981,0.076035,0.088699,0.094753,,,,,,,,,,,,
2478,20.65,0.075579,0.087873,0.064571,0.06223,0.089017,0.076254,0.090508,0.08754,0.08498,0.076035,0.0887,0.094752,,,,,,,,,,,,
2479,20.658333,0.075577,0.087873,0.064567,0.062228,0.089017,0.076251,0.090508,0.08754,0.084979,0.076034,0.0887,0.09475,,,,,,,,,,,,
2480,20.666667,0.075575,0.087872,0.064564,0.062227,0.089018,0.076248,0.090508,0.08754,0.084978,0.076034,0.0887,0.094749,,,,,,,,,,,,
2481,20.675,0.075573,0.087872,0.064561,0.062225,0.089018,0.076246,0.090508,0.08754,0.084977,0.076034,0.0887,0.094747,,,,,,,,,,,,
2482,20.683333,0.075571,0.087871,0.064558,0.062223,0.089018,0.076243,0.090508,0.08754,0.084976,0.076033,0.0887,0.094746,,,,,,,,,,,,
2483,20.691667,0.075568,0.087871,0.064554,0.062221,0.089018,0.07624,0.090507,0.08754,0.084975,0.076033,0.088701,0.094744,,,,,,,,,,,,
2484,20.7,0.075566,0.087871,0.064551,0.062219,0.089019,0.076238,0.090507,0.08754,0.084974,0.076032,0.088701,0.094743,,,,,,,,,,,,
2485,20.708333,0.075564,0.08787,0.064547,0.062217,0.089019,0.076235,0.090507,0.08754,0.084972,0.076032,0.088701,0.094741,,,,,,,,,,,,
2486,20.716667,0.075561,0.08787,0.064544,0.062214,0.089019,0.076232,0.090507,0.08754,0.084971,0.076031,0.088701,0.09474,,,,,,,,,,,,
2487,20.725,0.075559,0.087869,0.064541,0.062212,0.089019,0.076229,0.090506,0.08754,0.08497,0.076031,0.088701,0.094738,,,,,,,,,,,,
2488,20.733333,0.075556,0.087869,0.064537,0.06221,0.089019,0.076227,0.090506,0.08754,0.084969,0.07603,0.088702,0.094737,,,,,,,,,,,,
2489,20.741667,0.075553,0.087869,0.064534,0.062208,0.08902,0.076224,0.090506,0.08754,0.084968,0.07603,0.088702,0.094735,,,,,,,,,,,,
2490,20.75,0.075551,0.087868,0.06453,0.062205,0.08902,0.076221,0.090506,0.08754,0.084966,0.076029,0.088702,0.094733,,,,,,,,,,,,
2491,20.758333,0.075548,0.087868,0.064527,0.062203,0.08902,0.076218,0.090505,0.08754,0.084965,0.076029,0.088702,0.094732,,,,,,,,,,,,
2492,20.766667,0.075545,0.087868,0.064524,0.062201,0.08902,0.076216,0.090505,0.08754,0.084964,0.076028,0.088702,0.09473,,,,,,,,,,,,
2493,20.775,0.075542,0.087868,0.06452,0.062198,0.08902,0.076213,0.090504,0.08754,0.084962,0.076027,0.088703,0.094728,,,,,,,,,,,,
2494,20.783333,0.07554,0.087867,0.064517,0.062196,0.08902,0.07621,0.090504,0.08754,0.084961,0.076027,0.088703,0.094727,,,,,,,,,,,,
2495,20.791667,0.075537,0.087867,0.064513,0.062193,0.089021,0.076208,0.090503,0.087541,0.08496,0.076026,0.088703,0.094725,,,,,,,,,,,,
2496,20.8,0.075534,0.087867,0.06451,0.062191,0.089021,0.076205,0.090503,0.087541,0.084958,0.076025,0.088703,0.094723,,,,,,,,,,,,
2497,20.808333,0.075531,0.087866,0.064506,0.062188,0.089021,0.076202,0.090502,0.087541,0.084957,0.076024,0.088703,0.094722,,,,,,,,,,,,
2498,20.816667,0.075528,0.087866,0.064503,0.062185,0.089021,0.076199,0.090502,0.087541,0.084955,0.076024,0.088703,0.09472,,,,,,,,,,,,
2499,20.825,0.075525,0.087866,0.0645,0.062183,0.089021,0.076197,0.090501,0.087541,0.084954,0.076023,0.088704,0.094718,,,,,,,,,,,,
2500,20.833333,0.075521,0.087866,0.064496,0.06218,0.089021,0.076194,0.090501,0.087541,0.084953,0.076022,0.088704,0.094717,,,,,,,,,,,,
2501,20.841667,0.075518,0.087866,0.064493,0.062177,0.089021,0.076191,0.0905,0.087542,0.084951,0.076021,0.088704,0.094715,,,,,,,,,,,,
2502,20.85,0.075515,0.087865,0.064489,0.062175,0.089022,0.076189,0.090499,0.087542,0.08495,0.07602,0.088704,0.094713,,,,,,,,,,,,
2503,20.858333,0.075512,0.087865,0.064486,0.062172,0.089022,0.076186,0.090499,0.087542,0.084949,0.076019,0.088704,0.094712,,,,,,,,,,,,
2504,20.866667,0.075508,0.087865,0.064483,0.062169,0.089022,0.076184,0.090498,0.087542,0.084947,0.076019,0.088704,0.09471,,,,,,,,,,,,
2505,20.875,0.075505,0.087865,0.064479,0.062166,0.089022,0.076181,0.090498,0.087543,0.084946,0.076018,0.088704,0.094708,,,,,,,,,,,,
2506,20.883333,0.075502,0.087865,0.064476,0.062163,0.089022,0.076178,0.090497,0.087543,0.084944,0.076017,0.088704,0.094707,,,,,,,,,,,,
2507,20.891667,0.075498,0.087865,0.064472,0.06216,0.089022,0.076176,0.090496,0.087543,0.084943,0.076016,0.088704,0.094705,,,,,,,,,,,,
2508,20.9,0.075495,0.087864,0.064469,0.062157,0.089022,0.076173,0.090496,0.087543,0.084942,0.076015,0.088704,0.094704,,,,,,,,,,,,
2509,20.908333,0.075491,0.087864,0.064466,0.062155,0.089022,0.076171,0.090495,0.087544,0.08494,0.076014,0.088704,0.094702,,,,,,,,,,,,
2510,20.916667,0.075488,0.087864,0.064462,0.062152,0.089022,0.076168,0.090494,0.087544,0.084939,0.076013,0.088704,0.0947,,,,,,,,,,,,
2511,20.925,0.075484,0.087864,0.064459,0.062149,0.089022,0.076166,0.090494,0.087544,0.084938,0.076013,0.088704,0.094699,,,,,,,,,,,,
2512,20.933333,0.075481,0.087864,0.064456,0.062146,0.089022,0.076164,0.090493,0.087544,0.084936,0.076012,0.088704,0.094697,,,,,,,,,,,,
2513,20.941667,0.075477,0.087864,0.064453,0.062143,0.089022,0.076161,0.090492,0.087545,0.084935,0.076011,0.088704,0.094696,,,,,,,,,,,,
2514,20.95,0.075474,0.087864,0.064449,0.06214,0.089022,0.076159,0.090491,0.087545,0.084934,0.07601,0.088704,0.094694,,,,,,,,,,,,
2515,20.958333,0.07547,0.087864,0.064446,0.062137,0.089022,0.076156,0.090491,0.087545,0.084933,0.076009,0.088704,0.094693,,,,,,,,,,,,
2516,20.966667,0.075467,0.087864,0.064443,0.062134,0.089022,0.076154,0.09049,0.087545,0.084932,0.076008,0.088704,0.094692,,,,,,,,,,,,
2517,20.975,0.075463,0.087864,0.06444,0.062131,0.089022,0.076152,0.090489,0.087546,0.08493,0.076008,0.088704,0.09469,,,,,,,,,,,,
2518,20.983333,0.07546,0.087864,0.064437,0.062128,0.089022,0.076149,0.090489,0.087546,0.084929,0.076007,0.088704,0.094689,,,,,,,,,,,,
2519,20.991667,0.075456,0.087864,0.064433,0.062125,0.089022,0.076147,0.090488,0.087546,0.084928,0.076006,0.088704,0.094688,,,,,,,,,,,,
2520,21,0.075452,0.087864,0.06443,0.062122,0.089022,0.076145,0.090487,0.087546,0.084927,0.076005,0.088704,0.094686,,,,,,,,,,,,
2521,21.008333,0.075449,0.087864,0.064427,0.062119,0.089022,0.076143,0.090487,0.087546,0.084926,0.076004,0.088704,0.094685,,,,,,,,,,,,
2522,21.016667,0.075445,0.087864,0.064424,0.062116,0.089022,0.07614,0.090486,0.087547,0.084925,0.076004,0.088704,0.094684,,,,,,,,,,,,
2523,21.025,0.075441,0.087864,0.064421,0.062113,0.089022,0.076138,0.090486,0.087547,0.084924,0.076003,0.088704,0.094682,,,,,,,,,,,,
2524,21.033333,0.075438,0.087865,0.064418,0.06211,0.089022,0.076136,0.090485,0.087547,0.084923,0.076002,0.088704,0.094681,,,,,,,,,,,,
2525,21.041667,0.075434,0.087865,0.064415,0.062107,0.089022,0.076134,0.090484,0.087547,0.084922,0.076001,0.088703,0.09468,,,,,,,,,,,,
2526,21.05,0.075431,0.087865,0.064412,0.062104,0.089022,0.076132,0.090484,0.087547,0.084921,0.076001,0.088703,0.094679,,,,,,,,,,,,
2527,21.058333,0.075427,0.087865,0.064409,0.062101,0.089022,0.07613,0.090483,0.087548,0.08492,0.076,0.088703,0.094678,,,,,,,,,,,,
2528,21.066667,0.075423,0.087865,0.064406,0.062098,0.089022,0.076128,0.090483,0.087548,0.084919,0.075999,0.088703,0.094677,,,,,,,,,,,,
2529,21.075,0.07542,0.087865,0.064403,0.062095,0.089022,0.076125,0.090482,0.087548,0.084918,0.075998,0.088703,0.094675,,,,,,,,,,,,
2530,21.083333,0.075416,0.087865,0.0644,0.062092,0.089022,0.076123,0.090482,0.087548,0.084917,0.075998,0.088702,0.094674,,,,,,,,,,,,
2531,21.091667,0.075413,0.087866,0.064397,0.062089,0.089022,0.076121,0.090481,0.087548,0.084916,0.075997,0.088702,0.094673,,,,,,,,,,,,
2532,21.1,0.075409,0.087866,0.064394,0.062086,0.089021,0.076119,0.090481,0.087548,0.084915,0.075997,0.088702,0.094672,,,,,,,,,,,,
2533,21.108333,0.075406,0.087866,0.064391,0.062083,0.089021,0.076117,0.09048,0.087548,0.084914,0.075996,0.088702,0.094671,,,,,,,,,,,,
2534,21.116667,0.075402,0.087866,0.064388,0.062081,0.089021,0.076115,0.09048,0.087549,0.084913,0.075995,0.088701,0.09467,,,,,,,,,,,,
2535,21.125,0.075399,0.087866,0.064385,0.062078,0.089021,0.076113,0.090479,0.087549,0.084913,0.075995,0.088701,0.094669,,,,,,,,,,,,
2536,21.133333,0.075395,0.087867,0.064382,0.062075,0.089021,0.076111,0.090479,0.087549,0.084912,0.075994,0.088701,0.094669,,,,,,,,,,,,
2537,21.141667,0.075392,0.087867,0.064379,0.062072,0.089021,0.076109,0.090478,0.087549,0.084911,0.075994,0.088701,0.094668,,,,,,,,,,,,
2538,21.15,0.075388,0.087867,0.064376,0.062069,0.089021,0.076107,0.090478,0.087549,0.084911,0.075993,0.0887,0.094667,,,,,,,,,,,,
2539,21.158333,0.075385,0.087868,0.064374,0.062067,0.089021,0.076105,0.090478,0.087549,0.08491,0.075993,0.0887,0.094666,,,,,,,,,,,,
2540,21.166667,0.075381,0.087868,0.064371,0.062064,0.089021,0.076103,0.090477,0.087549,0.084909,0.075992,0.0887,0.094665,,,,,,,,,,,,
2541,21.175,0.075378,0.087868,0.064368,0.062061,0.089021,0.076101,0.090477,0.087549,0.084909,0.075992,0.088699,0.094664,,,,,,,,,,,,
2542,21.183333,0.075374,0.087868,0.064365,0.062058,0.089021,0.0761,0.090476,0.087549,0.084908,0.075991,0.088699,0.094663,,,,,,,,,,,,
2543,21.191667,0.075371,0.087869,0.064362,0.062056,0.089021,0.076098,0.090476,0.087549,0.084907,0.075991,0.088699,0.094663,,,,,,,,,,,,
2544,21.2,0.075368,0.087869,0.064359,0.062053,0.089021,0.076096,0.090476,0.087549,0.084907,0.075991,0.088698,0.094662,,,,,,,,,,,,
2545,21.208333,0.075364,0.087869,0.064356,0.06205,0.089021,0.076094,0.090476,0.087549,0.084906,0.07599,0.088698,0.094661,,,,,,,,,,,,
2546,21.216667,0.075361,0.08787,0.064354,0.062048,0.089021,0.076092,0.090475,0.087549,0.084906,0.07599,0.088698,0.09466,,,,,,,,,,,,
2547,21.225,0.075358,0.08787,0.064351,0.062045,0.089021,0.07609,0.090475,0.087549,0.084905,0.075989,0.088697,0.09466,,,,,,,,,,,,
2548,21.233333,0.075354,0.087871,0.064348,0.062043,0.089021,0.076088,0.090475,0.087549,0.084905,0.075989,0.088697,0.094659,,,,,,,,,,,,
2549,21.241667,0.075351,0.087871,0.064345,0.06204,0.089021,0.076086,0.090474,0.087549,0.084904,0.075989,0.088697,0.094658,,,,,,,,,,,,
2550,21.25,0.075348,0.087871,0.064343,0.062037,0.089021,0.076085,0.090474,0.087549,0.084904,0.075988,0.088696,0.094658,,,,,,,,,,,,
2551,21.258333,0.075344,0.087872,0.06434,0.062035,0.089021,0.076083,0.090474,0.087549,0.084903,0.075988,0.088696,0.094657,,,,,,,,,,,,
2552,21.266667,0.075341,0.087872,0.064337,0.062032,0.089021,0.076081,0.090474,0.087549,0.084903,0.075988,0.088696,0.094657,,,,,,,,,,,,
2553,21.275,0.075338,0.087873,0.064334,0.06203,0.089021,0.076079,0.090473,0.087549,0.084902,0.075987,0.088695,0.094656,,,,,,,,,,,,
2554,21.283333,0.075334,0.087873,0.064332,0.062027,0.089021,0.076078,0.090473,0.087549,0.084902,0.075987,0.088695,0.094655,,,,,,,,,,,,
2555,21.291667,0.075331,0.087874,0.064329,0.062025,0.089021,0.076076,0.090473,0.087549,0.084902,0.075987,0.088694,0.094655,,,,,,,,,,,,
2556,21.3,0.075328,0.087874,0.064326,0.062022,0.089021,0.076074,0.090473,0.087549,0.084901,0.075987,0.088694,0.094654,,,,,,,,,,,,
2557,21.308333,0.075324,0.087874,0.064323,0.06202,0.08902,0.076072,0.090473,0.087549,0.084901,0.075986,0.088694,0.094654,,,,,,,,,,,,
2558,21.316667,0.075321,0.087875,0.064321,0.062017,0.08902,0.076071,0.090472,0.087549,0.084901,0.075986,0.088693,0.094653,,,,,,,,,,,,
2559,21.325,0.075318,0.087875,0.064318,0.062015,0.08902,0.076069,0.090472,0.087549,0.0849,0.075986,0.088693,0.094653,,,,,,,,,,,,
2560,21.333333,0.075314,0.087876,0.064315,0.062012,0.08902,0.076067,0.090472,0.087549,0.0849,0.075986,0.088693,0.094653,,,,,,,,,,,,
2561,21.341667,0.075311,0.087876,0.064313,0.06201,0.08902,0.076066,0.090472,0.087548,0.0849,0.075985,0.088692,0.094652,,,,,,,,,,,,
2562,21.35,0.075308,0.087877,0.06431,0.062007,0.08902,0.076064,0.090471,0.087548,0.0849,0.075985,0.088692,0.094652,,,,,,,,,,,,
2563,21.358333,0.075304,0.087877,0.064307,0.062005,0.08902,0.076062,0.090471,0.087548,0.084899,0.075985,0.088691,0.094651,,,,,,,,,,,,
2564,21.366667,0.075301,0.087878,0.064305,0.062003,0.08902,0.076061,0.090471,0.087548,0.084899,0.075984,0.088691,0.094651,,,,,,,,,,,,
2565,21.375,0.075298,0.087879,0.064302,0.062,0.08902,0.076059,0.090471,0.087548,0.084899,0.075984,0.08869,0.094651,,,,,,,,,,,,
2566,21.383333,0.075294,0.087879,0.064299,0.061998,0.08902,0.076058,0.09047,0.087548,0.084899,0.075984,0.08869,0.09465,,,,,,,,,,,,
2567,21.391667,0.075291,0.08788,0.064297,0.061995,0.08902,0.076056,0.09047,0.087548,0.084899,0.075984,0.08869,0.09465,,,,,,,,,,,,
2568,21.4,0.075287,0.08788,0.064294,0.061993,0.08902,0.076054,0.09047,0.087548,0.084898,0.075983,0.088689,0.09465,,,,,,,,,,,,
2569,21.408333,0.075284,0.087881,0.064291,0.06199,0.08902,0.076053,0.09047,0.087548,0.084898,0.075983,0.088689,0.094649,,,,,,,,,,,,
2570,21.416667,0.07528,0.087881,0.064289,0.061988,0.08902,0.076051,0.090469,0.087548,0.084898,0.075983,0.088688,0.094649,,,,,,,,,,,,
2571,21.425,0.075277,0.087882,0.064286,0.061985,0.089019,0.07605,0.090469,0.087548,0.084898,0.075982,0.088688,0.094649,,,,,,,,,,,,
2572,21.433333,0.075273,0.087883,0.064284,0.061983,0.089019,0.076048,0.090469,0.087549,0.084898,0.075982,0.088688,0.094649,,,,,,,,,,,,
2573,21.441667,0.07527,0.087883,0.064281,0.06198,0.089019,0.076047,0.090468,0.087549,0.084898,0.075982,0.088687,0.094648,,,,,,,,,,,,
2574,21.45,0.075266,0.087884,0.064278,0.061978,0.089019,0.076046,0.090468,0.087549,0.084898,0.075982,0.088687,0.094648,,,,,,,,,,,,
2575,21.458333,0.075263,0.087885,0.064276,0.061975,0.089019,0.076044,0.090468,0.087549,0.084898,0.075981,0.088686,0.094648,,,,,,,,,,,,
2576,21.466667,0.075259,0.087885,0.064273,0.061973,0.089019,0.076043,0.090467,0.087549,0.084898,0.075981,0.088686,0.094648,,,,,,,,,,,,
2577,21.475,0.075256,0.087886,0.064271,0.06197,0.089019,0.076041,0.090467,0.087549,0.084897,0.075981,0.088685,0.094648,,,,,,,,,,,,
2578,21.483333,0.075252,0.087886,0.064268,0.061968,0.089019,0.07604,0.090467,0.087549,0.084897,0.07598,0.088685,0.094648,,,,,,,,,,,,
2579,21.491667,0.075248,0.087887,0.064266,0.061965,0.089018,0.076039,0.090466,0.087549,0.084897,0.07598,0.088684,0.094648,,,,,,,,,,,,
2580,21.5,0.075245,0.087888,0.064263,0.061963,0.089018,0.076038,0.090466,0.087549,0.084897,0.075979,0.088684,0.094648,,,,,,,,,,,,
2581,21.508333,0.075241,0.087888,0.064261,0.06196,0.089018,0.076036,0.090465,0.087549,0.084897,0.075979,0.088684,0.094647,,,,,,,,,,,,
2582,21.516667,0.075237,0.087889,0.064258,0.061957,0.089018,0.076035,0.090465,0.087549,0.084897,0.075979,0.088683,0.094647,,,,,,,,,,,,
2583,21.525,0.075233,0.08789,0.064256,0.061955,0.089018,0.076034,0.090464,0.08755,0.084897,0.075978,0.088683,0.094647,,,,,,,,,,,,
2584,21.533333,0.07523,0.087891,0.064253,0.061952,0.089018,0.076033,0.090464,0.08755,0.084897,0.075978,0.088682,0.094647,,,,,,,,,,,,
2585,21.541667,0.075226,0.087891,0.064251,0.06195,0.089017,0.076031,0.090464,0.08755,0.084897,0.075978,0.088682,0.094647,,,,,,,,,,,,
2586,21.55,0.075222,0.087892,0.064248,0.061947,0.089017,0.07603,0.090463,0.08755,0.084897,0.075977,0.088681,0.094647,,,,,,,,,,,,
